time,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,label
54.364134,0.035,0.978,-0.207,2479.04,-4.812,0.224,5.819,0.046,-0.819,-0.572,-0.466,0.732,-0.496,2483.95,-1.119,-17.233,17.122,-0.090,-0.497,0.863,0.210,-0.132,-0.969,2539.41,23.276,-6.379,4.476,-0.741,0.517,0.429,-0.573,0.748,-0.333,2527.83,-4.252,-7.162,-3.133,-0.120,-0.385,0.915,0.978,-0.064,0.201,10.254,7.603,-1.191,-2.458,1.000,-0.004,-0.022,10.602,-4.229,4.000,-2.611,point right
54.364247,0.039,0.975,-0.220,2506.46,-1.231,5.036,3.693,0.051,-0.799,-0.599,-0.467,0.726,-0.506,2438.90,-1.679,-14.548,14.772,-0.113,-0.499,0.859,0.209,-0.138,-0.968,2510.79,18.464,-7.610,-2.014,-0.743,0.512,0.431,-0.585,0.747,-0.316,2478.74,-3.469,-4.476,-2.686,-0.116,-0.384,0.916,0.979,-0.056,0.194,10.194,8.305,1.008,0.015,1.000,0.003,-0.028,10.507,-1.954,6.092,0.290,point right
54.364346,0.043,0.977,-0.209,2500.44,3.469,9.400,1.567,0.045,-0.817,-0.575,-0.477,0.720,-0.504,2429.33,-3.021,-22.269,17.793,-0.098,-0.492,0.865,0.227,-0.159,-0.961,2611.09,9.064,-6.043,-9.736,-0.731,0.523,0.437,-0.581,0.749,-0.318,2527.41,-6.491,-2.350,-1.902,-0.108,-0.390,0.914,0.980,-0.029,0.197,10.135,8.137,-2.305,-2.061,0.999,0.027,-0.019,10.437,-2.443,0.443,-0.840,point right
54.364448,0.056,0.976,-0.213,2454.08,5.260,8.169,6.043,0.066,-0.831,-0.553,-0.450,0.751,-0.484,2488.21,-4.252,-15.107,18.912,-0.097,-0.523,0.847,0.187,-0.146,-0.971,2431.63,10.631,-13.764,-6.491,-0.751,0.512,0.418,-0.574,0.757,-0.311,2522.37,-6.043,2.014,-2.126,-0.104,-0.395,0.913,0.982,-0.030,0.189,10.245,4.244,-3.344,-7.053,0.999,0.021,-0.027,10.593,-6.366,-2.824,-5.420,point right
54.364539,0.042,0.981,-0.188,2519.12,-1.679,6.491,10.407,0.049,-0.830,-0.556,-0.439,0.726,-0.529,2477.92,-2.686,-19.024,19.807,-0.082,-0.529,0.845,0.196,-0.188,-0.962,2566.75,12.310,-14.995,-6.043,-0.732,0.528,0.431,-0.571,0.750,-0.334,2522.68,-0.224,4.700,-4.252,-0.099,-0.396,0.913,0.980,-0.062,0.192,10.464,1.206,-1.282,-8.092,1.000,-0.002,-0.023,10.848,-7.893,-1.084,-6.885,point right
54.364627,0.038,0.979,-0.199,2524.52,-1.231,6.491,10.407,0.036,-0.814,-0.580,-0.466,0.737,-0.489,2439.98,-1.455,-10.743,14.772,-0.081,-0.504,0.860,0.209,-0.147,-0.967,2544.86,7.610,-14.324,-5.371,-0.739,0.527,0.420,-0.579,0.745,-0.331,2486.13,1.455,4.141,-4.141,-0.098,-0.392,0.915,0.983,-0.039,0.182,10.373,-0.351,2.229,-5.023,0.999,0.018,-0.034,10.705,-9.405,2.214,-5.649,point right
54.364732,0.051,0.984,-0.173,2513.02,3.133,7.498,9.400,0.035,-0.813,-0.582,-0.396,0.712,-0.579,2552.39,-8.057,-12.981,17.233,-0.106,-0.484,0.868,0.174,-0.201,-0.964,2501.03,5.483,-13.876,-8.729,-0.700,0.540,0.467,-0.556,0.757,-0.345,2502.06,0.336,2.350,-2.798,-0.098,-0.393,0.914,0.983,-0.034,0.179,10.262,-2.779,0.779,-6.763,0.999,0.019,-0.026,10.590,-13.069,-0.321,-6.794,point right
54.364816,0.062,0.976,-0.211,2523.65,2.798,0.224,9.960,0.024,-0.811,-0.585,-0.474,0.728,-0.496,2526.80,-5.483,-16.338,15.667,-0.098,-0.527,0.844,0.179,-0.159,-0.971,2544.00,4.364,-11.638,0.671,-0.694,0.512,0.506,-0.569,0.753,-0.329,2562.83,1.007,0.448,-2.014,-0.098,-0.392,0.915,0.980,-0.046,0.193,10.383,-8.290,0.611,-7.618,1.000,0.013,-0.016,10.709,-18.412,-0.015,-7.679,point right
54.364913,0.043,0.979,-0.200,2515.13,3.581,-2.462,12.533,0.037,-0.820,-0.572,-0.460,0.752,-0.471,2430.73,-3.133,-13.541,17.793,-0.106,-0.498,0.861,0.186,-0.174,-0.967,2493.49,8.393,-14.436,2.574,-0.713,0.522,0.467,-0.579,0.743,-0.335,2518.67,3.357,0.336,-1.567,-0.096,-0.392,0.915,0.981,-0.051,0.185,10.425,-4.992,-0.427,-4.534,1.000,0.008,-0.021,10.762,-14.885,-1.878,-5.420,point right
54.364994,0.057,0.979,-0.194,2545.47,3.133,-3.469,9.960,0.029,-0.827,-0.562,-0.430,0.737,-0.521,2441.19,-5.819,-6.491,16.674,-0.112,-0.490,0.864,0.174,-0.181,-0.968,2562.94,5.371,-9.736,4.364,-0.699,0.510,0.501,-0.584,0.741,-0.331,2513.74,4.700,1.343,-0.783,-0.105,-0.393,0.913,0.980,-0.045,0.194,10.284,-4.550,2.718,-3.802,1.000,0.014,-0.014,10.589,-14.580,2.260,-5.481,point right
54.365093,0.059,0.972,-0.226,2482.63,8.281,-4.812,10.407,0.033,-0.822,-0.568,-0.421,0.775,-0.472,2613.18,-5.148,-7.722,13.429,-0.098,-0.506,0.857,0.171,-0.175,-0.970,2537.31,1.902,-11.414,4.252,-0.680,0.543,0.492,-0.589,0.734,-0.340,2512.31,2.238,0.895,-0.895,-0.099,-0.391,0.915,0.980,-0.043,0.193,10.210,-5.756,0.382,-4.885,1.000,0.015,-0.009,10.519,-15.099,-0.427,-5.313,point right
54.365188,0.067,0.973,-0.219,2469.93,9.624,-4.252,9.512,0.031,-0.820,-0.571,-0.446,0.758,-0.477,2400.98,-0.560,-6.826,7.833,-0.105,-0.512,0.852,0.162,-0.162,-0.973,2438.03,0.895,-8.505,4.029,-0.693,0.549,0.468,-0.583,0.742,-0.331,2484.67,1.455,0.112,-1.007,-0.106,-0.389,0.915,0.981,-0.046,0.189,10.277,-6.916,1.588,-3.405,1.000,0.014,-0.019,10.607,-15.191,1.115,-4.153,point right
54.365268,0.075,0.974,-0.212,2468.02,7.722,-4.364,6.938,0.022,-0.842,-0.539,-0.436,0.743,-0.508,2407.82,-1.902,-4.588,9.624,-0.096,-0.541,0.836,0.148,-0.164,-0.975,2412.48,0.671,-7.722,3.133,-0.705,0.527,0.475,-0.574,0.747,-0.334,2491.15,0.560,0.112,0.560,-0.104,-0.388,0.916,0.984,-0.026,0.178,10.145,-9.496,2.794,-2.672,0.999,0.035,-0.019,10.478,-16.015,0.580,-4.702,point right
54.365354,0.079,0.975,-0.208,2465.72,3.917,-7.274,9.176,0.014,-0.835,-0.551,-0.433,0.745,-0.508,2427.27,-6.826,-9.064,11.079,-0.112,-0.534,0.838,0.158,-0.200,-0.967,2513.88,3.245,-8.729,4.700,-0.718,0.541,0.437,-0.571,0.747,-0.340,2506.12,3.693,1.119,1.679,-0.109,-0.390,0.914,0.984,-0.065,0.168,10.178,-8.763,-1.282,-4.183,1.000,-0.001,-0.020,10.482,-16.046,-6.962,-3.603,point right
54.366878,0.062,0.972,-0.228,2503.97,6.267,-8.505,6.379,0.034,-0.847,-0.530,-0.438,0.788,-0.433,2509.13,-3.917,-5.148,11.862,-0.098,-0.502,0.859,0.176,-0.164,-0.971,2534.14,-3.917,-5.148,7.610,-0.680,0.567,0.466,-0.591,0.732,-0.339,2487.63,7.498,-0.336,2.350,-0.102,-0.384,0.918,0.978,-0.062,0.201,10.350,-3.679,0.092,-3.511,1.000,0.007,0.001,10.657,-13.191,-5.053,-2.779,point right
54.366963,0.070,0.968,-0.239,2511.33,11.079,-5.595,5.371,0.022,-0.845,-0.535,-0.396,0.732,-0.554,2403.22,-1.231,-3.357,7.722,-0.105,-0.508,0.855,0.163,-0.167,-0.972,2488.67,-5.260,-6.714,3.805,-0.693,0.549,0.468,-0.560,0.756,-0.339,2516.61,0.671,-0.560,1.231,-0.111,-0.382,0.918,0.982,-0.039,0.184,10.360,-4.763,0.992,-2.947,1.000,0.023,-0.021,10.719,-14.198,-2.305,-3.145,point right
54.367043,0.071,0.974,-0.215,2479.16,7.274,-7.945,6.379,0.030,-0.851,-0.524,-0.417,0.780,-0.466,2519.11,-5.148,-9.512,13.541,-0.106,-0.505,0.857,0.165,-0.160,-0.973,2465.94,-1.231,-6.155,6.155,-0.670,0.556,0.491,-0.576,0.740,-0.347,2516.10,4.364,-3.357,1.119,-0.110,-0.379,0.919,0.981,-0.035,0.191,10.197,-6.534,2.534,-3.847,0.999,0.032,-0.010,10.492,-15.435,-0.504,-4.702,point right
54.367125,0.087,0.966,-0.243,2468.94,2.574,-7.050,6.938,0.008,-0.827,-0.562,-0.424,0.797,-0.431,2591.01,0.783,-5.260,6.602,-0.106,-0.498,0.861,0.145,-0.152,-0.978,2464.99,-0.783,-4.252,6.491,-0.676,0.565,0.473,-0.594,0.737,-0.324,2540.82,4.029,-2.686,1.902,-0.118,-0.381,0.917,0.973,-0.027,0.229,10.019,-8.962,0.748,-5.282,0.998,0.045,0.044,10.255,-16.977,-3.481,-6.183,point right
54.381837,0.091,0.962,-0.258,2478.65,1.119,-5.036,5.595,0.004,-0.814,-0.581,-0.409,0.777,-0.479,2494.00,2.238,-3.357,1.007,-0.121,-0.527,0.841,0.156,-0.132,-0.979,2543.58,0.671,-4.700,0.560,-0.682,0.542,0.491,-0.573,0.749,-0.332,2512.60,6.267,3.469,1.902,-0.122,-0.375,0.919,0.986,-0.088,0.138,10.330,-12.412,-0.153,-8.901,0.999,-0.020,-0.046,10.668,-19.618,-5.160,-8.168,point right
54.405895,0.070,0.967,-0.246,2515.95,1.790,-4.364,6.938,0.006,-0.835,-0.550,-0.399,0.775,-0.491,2511.81,2.350,-2.574,-1.679,-0.112,-0.514,0.850,0.167,-0.166,-0.972,2612.30,-0.895,-5.148,1.119,-0.679,0.551,0.486,-0.570,0.747,-0.342,2490.88,6.491,4.029,-0.671,-0.121,-0.379,0.918,0.981,-0.021,0.195,10.162,-8.061,0.031,-7.969,0.999,0.051,0.006,10.483,-17.954,-5.344,-7.573,point right
54.429085,0.097,0.975,-0.199,2524.77,6.602,-4.476,8.952,0.010,-0.833,-0.553,-0.396,0.729,-0.559,2453.85,-2.014,-11.079,1.007,-0.101,-0.498,0.861,0.131,-0.214,-0.968,2573.59,-3.805,-9.400,1.119,-0.691,0.542,0.478,-0.554,0.748,-0.365,2525.38,5.483,-1.343,-0.112,-0.126,-0.375,0.919,0.986,-0.033,0.162,10.256,-11.359,-0.061,-6.840,0.999,0.035,-0.036,10.617,-21.344,-4.366,-6.702,point right
54.452574,0.097,0.968,-0.232,2421.63,5.931,-10.855,10.855,0.011,-0.840,-0.542,-0.439,0.782,-0.442,2502.18,3.469,-10.519,1.679,-0.099,-0.510,0.855,0.133,-0.156,-0.979,2462.50,2.574,-3.357,10.295,-0.624,0.563,0.541,-0.596,0.730,-0.335,2547.25,6.602,-2.350,1.455,-0.131,-0.369,0.920,0.974,-0.069,0.216,10.220,-5.267,-2.916,-4.046,1.000,0.003,0.020,10.460,-14.107,-9.130,-3.420,point right
54.869373,0.067,0.954,-0.293,2488.66,-3.693,-4.700,2.574,-0.014,-0.844,-0.536,-0.469,0.799,-0.377,2362.78,4.924,-1.119,-1.902,-0.119,-0.517,0.848,0.171,-0.095,-0.981,2498.12,1.007,0.895,4.029,-0.671,0.551,0.496,-0.596,0.741,-0.310,2497.88,6.043,1.790,2.350,-0.135,-0.368,0.920,0.978,-0.079,0.191,10.412,-7.221,-8.534,-6.992,1.000,-0.013,-0.018,10.753,-15.832,-14.290,-5.679,point right
54.872461,0.092,0.958,-0.272,2457.54,5.148,-0.112,-0.895,-0.002,-0.829,-0.559,-0.418,0.807,-0.417,2509.85,-0.224,8.393,-2.686,-0.121,-0.503,0.856,0.145,-0.124,-0.982,2395.94,-0.448,0.671,-3.917,-0.673,0.570,0.471,-0.573,0.746,-0.338,2493.19,3.357,9.400,0.895,-0.136,-0.367,0.920,0.982,-0.027,0.186,10.600,-1.084,-3.344,-5.847,0.999,0.040,-0.022,10.936,-10.550,-10.519,-4.550,point right
54.872575,0.092,0.970,-0.223,2558.62,2.014,1.567,-0.895,0.008,-0.848,-0.529,-0.371,0.750,-0.547,2593.99,-0.895,1.343,-2.910,-0.105,-0.518,0.849,0.132,-0.201,-0.971,2546.09,1.007,-1.790,-5.036,-0.665,0.562,0.493,-0.551,0.745,-0.377,2524.81,1.343,5.148,-1.007,-0.135,-0.367,0.920,0.993,-0.044,0.113,10.637,-9.282,-4.748,-9.802,0.995,0.018,-0.093,11.073,-19.053,-7.389,-9.496,point right
54.872669,0.099,0.973,-0.210,2482.89,6.938,-3.021,6.155,0.008,-0.834,-0.552,-0.424,0.770,-0.477,2567.61,0.000,-3.805,-0.448,-0.092,-0.510,0.855,0.126,-0.207,-0.970,2435.50,1.007,-7.610,0.448,-0.652,0.536,0.536,-0.574,0.730,-0.371,2508.73,3.021,0.336,-2.462,-0.139,-0.367,0.920,0.983,-0.053,0.177,10.272,0.992,-0.489,-5.099,1.000,0.021,-0.019,10.594,-10.046,-4.992,-4.473,point right
54.872818,0.087,0.960,-0.265,2483.69,-2.910,-3.805,4.141,-0.009,-0.817,-0.577,-0.468,0.753,-0.463,2325.88,1.567,0.448,-2.238,-0.099,-0.525,0.845,0.156,-0.128,-0.979,2471.01,-1.679,0.000,2.686,-0.660,0.560,0.501,-0.594,0.728,-0.343,2489.79,2.350,-0.671,-0.895,-0.137,-0.369,0.919,0.980,-0.052,0.194,10.162,6.672,-0.412,0.076,1.000,0.025,0.001,10.468,-4.366,-5.328,0.519,point right
54.874504,0.091,0.959,-0.270,2477.66,1.231,1.119,-2.910,0.000,-0.835,-0.550,-0.437,0.787,-0.436,2424.36,-0.560,7.274,-1.790,-0.099,-0.509,0.855,0.146,-0.126,-0.981,2436.92,-1.902,2.126,-2.126,-0.648,0.567,0.510,-0.577,0.741,-0.343,2510.59,-0.783,2.910,1.231,-0.145,-0.362,0.921,0.981,-0.031,0.192,10.203,6.916,-4.076,0.595,0.999,0.041,-0.006,10.548,-4.305,-7.649,0.534,point right
54.874610,0.086,0.967,-0.239,2514.37,1.007,2.126,-2.350,-0.017,-0.838,-0.545,-0.380,0.776,-0.504,2583.33,-0.336,6.155,-1.007,-0.112,-0.518,0.848,0.141,-0.172,-0.975,2461.74,0.112,0.336,-3.581,-0.699,0.559,0.446,-0.556,0.749,-0.361,2499.27,-0.336,4.141,0.448,-0.142,-0.367,0.919,0.985,-0.025,0.170,10.336,5.679,-1.924,-1.496,0.999,0.045,-0.028,10.727,-5.328,-4.687,-1.908,point right
54.874712,0.097,0.970,-0.222,2527.26,-2.238,-0.224,1.902,-0.002,-0.848,-0.529,-0.379,0.727,-0.573,2461.15,1.567,-1.343,-1.567,-0.106,-0.499,0.860,0.138,-0.192,-0.972,2521.15,3.581,-2.014,0.336,-0.665,0.562,0.493,-0.557,0.743,-0.372,2479.03,0.895,1.455,-1.679,-0.133,-0.364,0.922,0.987,-0.028,0.159,10.299,2.794,2.260,-3.695,0.999,0.041,-0.032,10.647,-8.458,-1.542,-3.832,point right
54.874800,0.094,0.969,-0.229,2491.72,-1.007,-3.693,4.588,-0.008,-0.829,-0.559,-0.460,0.755,-0.467,2409.20,-0.112,-5.819,0.112,-0.104,-0.508,0.855,0.137,-0.184,-0.973,2528.29,1.343,-2.686,4.029,-0.677,0.560,0.477,-0.583,0.724,-0.370,2518.95,1.231,-3.693,-1.007,-0.136,-0.361,0.922,0.985,-0.035,0.172,10.167,2.977,2.092,-3.588,0.999,0.036,-0.020,10.476,-8.137,-3.939,-2.672,point right
54.874888,0.099,0.964,-0.248,2464.29,1.567,-2.126,2.350,0.006,-0.839,-0.545,-0.448,0.792,-0.415,2497.21,-1.007,-2.238,2.686,-0.098,-0.506,0.857,0.132,-0.168,-0.977,2477.14,-1.231,-1.231,2.126,-0.679,0.565,0.470,-0.589,0.726,-0.355,2509.95,0.560,-1.679,0.560,-0.136,-0.366,0.921,0.980,-0.036,0.196,10.275,5.099,-0.641,-1.725,0.999,0.041,0.003,10.608,-6.015,-6.107,-0.672,point right
54.874984,0.105,0.960,-0.259,2513.88,0.224,-0.112,-0.448,-0.003,-0.824,-0.566,-0.428,0.769,-0.475,2430.80,-0.112,1.567,1.902,-0.097,-0.496,0.863,0.138,-0.142,-0.980,2509.73,-1.007,0.671,0.448,-0.688,0.539,0.486,-0.558,0.748,-0.360,2474.38,0.560,-0.336,0.783,-0.143,-0.363,0.921,0.985,-0.020,0.172,10.344,3.008,2.260,-2.122,0.998,0.050,-0.022,10.699,-8.321,-3.038,-1.603,point right
54.875087,0.097,0.969,-0.227,2519.81,0.560,-2.686,1.455,-0.004,-0.828,-0.560,-0.428,0.779,-0.458,2499.35,-3.021,-4.476,4.700,-0.113,-0.505,0.856,0.137,-0.183,-0.974,2538.02,1.231,-1.119,1.119,-0.668,0.528,0.524,-0.572,0.735,-0.364,2530.72,0.895,-3.245,0.783,-0.137,-0.362,0.922,0.982,-0.026,0.185,10.274,1.450,3.740,-4.305,0.999,0.043,-0.014,10.612,-9.496,-2.733,-3.511,point right
54.875171,0.101,0.965,-0.243,2513.41,0.336,-3.357,3.357,-0.010,-0.837,-0.547,-0.420,0.771,-0.479,2473.88,-2.462,-4.252,4.924,-0.119,-0.534,0.837,0.137,-0.171,-0.976,2541.49,-0.336,-3.021,1.902,-0.668,0.562,0.488,-0.574,0.738,-0.356,2508.50,0.336,-2.574,-0.112,-0.145,-0.363,0.920,0.974,-0.037,0.225,9.873,0.504,-0.198,-5.557,0.997,0.041,0.063,10.080,-11.160,-6.947,-4.031,point right
54.875453,0.089,0.955,-0.284,2528.55,3.245,-2.350,3.021,-0.006,-0.837,-0.547,-0.421,0.775,-0.472,2447.39,-3.133,-2.798,5.595,-0.120,-0.525,0.842,0.163,-0.113,-0.980,2548.61,-3.133,-3.469,-1.007,-0.637,0.586,0.501,-0.593,0.734,-0.332,2510.91,1.679,-1.455,0.336,-0.151,-0.360,0.921,0.978,-0.042,0.204,10.097,2.244,-4.763,-5.710,0.999,0.031,0.017,10.364,-9.374,-11.878,-2.748,point right
54.875548,0.086,0.957,-0.278,2512.78,9.400,4.588,-0.336,0.005,-0.851,-0.526,-0.458,0.763,-0.457,2229.84,-5.819,-2.126,10.407,-0.112,-0.504,0.857,0.144,-0.147,-0.979,2552.51,-3.805,-4.924,-5.148,-0.627,0.558,0.543,-0.572,0.747,-0.337,2529.86,-0.448,0.000,-0.895,-0.151,-0.360,0.921,0.976,-0.059,0.210,10.276,6.107,-4.366,-3.160,1.000,0.021,0.015,10.569,-5.053,-10.565,-0.427,point right
54.875632,0.087,0.955,-0.282,2474.53,11.526,6.602,-1.343,-0.021,-0.836,-0.549,-0.431,0.804,-0.410,2459.31,-9.176,-0.224,17.681,-0.105,-0.514,0.851,0.145,-0.094,-0.985,2528.13,-5.931,-5.931,-6.938,-0.668,0.549,0.502,-0.584,0.741,-0.332,2511.68,-1.119,0.560,-0.783,-0.139,-0.363,0.921,0.964,-0.017,0.266,10.124,-2.885,-12.885,-6.519,0.994,0.067,0.091,10.316,-14.305,-16.000,-4.702,point right
54.886103,0.099,0.953,-0.286,2471.30,16.674,8.281,0.895,0.000,-0.875,-0.485,-0.411,0.815,-0.409,2533.19,-10.743,0.783,19.584,-0.128,-0.508,0.852,0.122,-0.109,-0.987,2363.84,3.917,-11.414,-11.526,-0.668,0.549,0.502,-0.577,0.742,-0.342,2494.16,-2.350,3.021,-2.350,-0.141,-0.364,0.921,0.986,-0.020,0.166,10.296,-5.878,-9.924,-6.931,0.998,0.053,-0.035,10.707,-17.038,-11.679,-5.847,point right
54.886226,0.102,0.967,-0.234,2486.22,3.917,6.267,2.910,0.015,-0.857,-0.515,-0.367,0.757,-0.540,2518.11,-8.729,3.693,17.010,-0.112,-0.505,0.856,0.116,-0.204,-0.972,2561.52,10.072,-7.610,-7.833,-0.676,0.565,0.473,-0.562,0.741,-0.368,2473.51,0.336,3.357,-3.133,-0.144,-0.363,0.921,0.991,-0.010,0.131,10.291,1.527,-0.061,-4.244,0.996,0.058,-0.064,10.670,-9.267,-4.885,-3.603,point right
54.886325,0.113,0.961,-0.251,2510.97,-0.112,1.902,3.245,-0.014,-0.848,-0.529,-0.395,0.757,-0.521,2480.88,-5.931,-0.448,12.757,-0.134,-0.534,0.835,0.111,-0.181,-0.977,2507.17,2.686,-3.805,-1.231,-0.646,0.584,0.492,-0.568,0.735,-0.370,2516.21,0.671,1.007,-1.119,-0.146,-0.357,0.923,0.986,-0.008,0.165,10.212,-2.748,-0.427,-7.405,0.998,0.055,-0.021,10.498,-14.061,-8.962,-5.435,point right
54.886414,0.105,0.961,-0.255,2511.31,0.112,-1.567,2.462,0.004,-0.873,-0.488,-0.384,0.810,-0.443,2607.02,-3.357,1.343,5.819,-0.134,-0.522,0.843,0.127,-0.173,-0.977,2509.36,2.574,-1.790,0.671,-0.641,0.582,0.501,-0.579,0.734,-0.356,2536.13,3.805,0.671,-0.448,-0.137,-0.363,0.922,0.984,-0.026,0.174,10.396,-1.160,3.344,-7.344,0.999,0.045,-0.019,10.715,-11.053,-5.450,-6.153,point right
54.906546,0.089,0.961,-0.261,2523.00,-2.126,-0.783,2.350,0.002,-0.861,-0.508,-0.376,0.802,-0.465,2588.44,1.790,-1.902,0.112,-0.113,-0.541,0.833,0.136,-0.166,-0.977,2550.54,1.902,-1.231,1.119,-0.661,0.561,0.498,-0.586,0.729,-0.355,2540.46,2.126,-0.560,-1.567,-0.137,-0.360,0.923,0.984,-0.024,0.177,10.349,2.336,-0.168,-5.771,0.999,0.050,-0.020,10.766,-9.115,-6.260,-5.420,point right
54.933935,0.108,0.964,-0.245,2534.33,-1.007,1.902,1.567,-0.015,-0.861,-0.509,-0.370,0.734,-0.570,2387.05,1.679,1.790,-4.924,-0.139,-0.509,0.849,0.125,-0.204,-0.971,2554.21,2.238,-2.910,-0.783,-0.657,0.558,0.506,-0.555,0.741,-0.378,2487.27,0.671,0.560,-1.455,-0.146,-0.362,0.921,0.988,-0.010,0.155,10.271,1.176,4.855,-4.763,0.998,0.057,-0.039,10.622,-10.321,0.031,-5.053,point right
54.957387,0.111,0.957,-0.267,2469.38,0.783,-3.469,4.700,0.006,-0.857,-0.516,-0.386,0.801,-0.458,2565.81,-2.350,-2.014,-0.336,-0.133,-0.555,0.821,0.126,-0.146,-0.981,2446.71,-2.126,-2.910,4.812,-0.642,0.576,0.505,-0.584,0.732,-0.351,2515.14,-0.336,-3.469,-0.895,-0.146,-0.361,0.921,0.983,-0.016,0.181,10.128,0.565,4.061,-5.405,0.998,0.053,-0.020,10.444,-10.229,-2.137,-4.901,point right
55.119502,0.107,0.959,-0.264,2465.91,-1.119,-2.910,4.141,-0.008,-0.851,-0.525,-0.423,0.789,-0.446,2369.05,1.790,-4.029,-4.029,-0.133,-0.506,0.852,0.118,-0.157,-0.981,2447.69,-0.112,-1.902,3.581,-0.672,0.564,0.481,-0.573,0.735,-0.362,2493.10,1.790,-1.455,-1.119,-0.148,-0.362,0.921,0.983,-0.009,0.185,10.123,-6.214,-1.893,-10.168,0.998,0.061,-0.018,10.503,-18.550,-9.878,-9.008,point right
55.121222,0.111,0.961,-0.252,2459.26,0.560,-4.141,3.021,0.000,-0.872,-0.490,-0.402,0.789,-0.464,2465.77,0.112,-1.902,-1.119,-0.140,-0.511,0.848,0.121,-0.164,-0.979,2471.69,-1.231,-0.112,4.700,-0.631,0.560,0.536,-0.590,0.726,-0.353,2470.02,3.357,-1.231,0.112,-0.151,-0.359,0.921,0.982,-0.003,0.187,10.032,-1.756,-0.183,-7.542,0.997,0.072,-0.009,10.339,-13.954,-9.237,-6.061,point right
55.121335,0.123,0.953,-0.276,2459.10,1.119,-3.021,1.902,-0.018,-0.848,-0.530,-0.415,0.791,-0.450,2412.06,2.350,0.000,-3.805,-0.120,-0.514,0.849,0.113,-0.153,-0.982,2454.79,-2.014,-0.336,2.798,-0.645,0.564,0.516,-0.586,0.733,-0.346,2488.40,3.245,-0.112,0.000,-0.145,-0.361,0.921,0.983,-0.011,0.182,10.278,-5.130,-2.458,-7.939,0.997,0.067,-0.025,10.643,-17.069,-9.573,-7.573,point right
55.121436,0.115,0.962,-0.246,2478.10,2.014,-2.462,2.126,-0.005,-0.844,-0.536,-0.417,0.781,-0.465,2401.42,1.567,-0.448,-3.357,-0.128,-0.538,0.833,0.111,-0.186,-0.976,2499.24,-3.357,-1.007,1.902,-0.625,0.564,0.540,-0.590,0.726,-0.353,2470.02,3.357,1.455,0.671,-0.151,-0.359,0.921,0.983,-0.022,0.181,10.218,-0.198,1.328,-3.527,0.998,0.054,-0.016,10.554,-10.977,-5.649,-3.115,point right
55.121531,0.114,0.952,-0.285,2484.98,2.574,-1.567,1.455,-0.027,-0.837,-0.546,-0.415,0.791,-0.450,2412.06,1.455,2.574,-4.029,-0.120,-0.523,0.844,0.120,-0.139,-0.983,2482.36,-3.357,-1.455,0.895,-0.634,0.560,0.534,-0.578,0.735,-0.354,2490.96,0.783,2.014,0.671,-0.150,-0.359,0.921,0.984,-0.018,0.175,10.239,2.458,1.832,-1.237,0.998,0.059,-0.024,10.609,-8.290,-4.595,-0.885,point right
55.122739,0.103,0.958,-0.267,2468.20,1.455,-2.238,0.224,-0.013,-0.866,-0.500,-0.411,0.786,-0.462,2436.94,-1.455,1.119,-2.462,-0.113,-0.542,0.833,0.115,-0.169,-0.979,2513.81,-0.671,0.448,0.671,-0.682,0.555,0.477,-0.576,0.736,-0.355,2512.94,0.560,2.686,0.783,-0.149,-0.357,0.922,0.985,-0.011,0.170,10.283,2.901,2.550,-1.588,0.998,0.058,-0.028,10.614,-7.908,-4.015,-0.977,point right
55.122832,0.100,0.958,-0.268,2537.75,-0.224,-2.686,0.895,-0.007,-0.853,-0.523,-0.407,0.788,-0.462,2458.09,-1.231,1.231,-0.783,-0.134,-0.516,0.846,0.133,-0.164,-0.978,2536.97,1.455,0.560,1.231,-0.624,0.568,0.537,-0.574,0.731,-0.368,2505.03,0.112,1.567,1.231,-0.150,-0.353,0.924,0.984,-0.021,0.175,10.495,4.656,4.046,-1.191,0.998,0.051,-0.029,10.831,-6.321,-2.733,-0.168,point right
