0.002360,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
0.239800,0.423,-0.494,-0.760,2459.88,0.783,0.448,0.112,-0.473,0.315,0.823,0.539,-0.384,-0.750,2474.49,-0.783,0.448,0.000,-0.279,0.622,0.732,-0.040,-0.550,-0.834,2477.04,1.231,0.783,-0.783,-0.138,0.128,-0.982,0.326,-0.118,-0.938,2471.00,1.007,-0.671,0.671,-0.890,0.415,0.190,0.345,0.182,0.921,11.002,5.756,0.427,-1.573,0.567,0.280,0.775,10.024,-5.206,-4.718,-2.031,none
0.263197,0.425,-0.493,-0.759,2446.59,0.000,0.671,-0.448,-0.461,0.277,0.843,0.542,-0.383,-0.748,2479.89,-1.007,0.448,0.112,-0.315,0.591,0.743,-0.039,-0.556,-0.830,2488.93,1.343,0.671,-0.671,-0.120,0.118,-0.986,0.324,-0.129,-0.937,2483.95,0.112,-0.336,-0.112,-0.896,0.407,0.178,0.346,0.182,0.920,11.004,5.618,-0.153,-1.069,0.569,0.279,0.774,10.022,-5.053,-5.511,-1.481,none
0.284934,0.429,-0.484,-0.763,2449.47,-1.567,0.336,-0.783,-0.454,0.338,0.824,0.544,-0.373,-0.751,2468.55,-1.119,-0.224,-0.336,-0.315,0.643,0.699,-0.039,-0.551,-0.833,2490.89,0.000,0.448,-0.560,-0.121,0.086,-0.989,0.332,-0.113,-0.937,2485.79,-1.231,0.112,-0.671,-0.888,0.401,0.224,0.346,0.184,0.920,10.974,5.664,0.168,-1.359,0.568,0.281,0.773,10.020,-5.389,-4.840,-0.855,none
0.307166,0.428,-0.487,-0.762,2454.32,-0.112,0.336,0.000,-0.472,0.341,0.813,0.549,-0.378,-0.746,2486.24,0.336,-0.224,0.224,-0.312,0.619,0.721,-0.039,-0.554,-0.832,2496.41,-0.671,-0.224,0.448,-0.110,0.118,-0.987,0.329,-0.118,-0.937,2474.27,0.000,0.224,-0.224,-0.907,0.360,0.217,0.347,0.181,0.920,10.998,5.588,0.198,-1.695,0.569,0.279,0.774,10.023,-5.817,-4.519,-0.244,none
0.330105,0.424,-0.488,-0.763,2450.06,0.000,-0.336,0.560,-0.450,0.303,0.840,0.540,-0.381,-0.751,2469.91,1.007,-0.336,0.224,-0.315,0.629,0.711,-0.044,-0.550,-0.834,2478.29,-0.224,-0.560,0.560,-0.121,0.110,-0.987,0.324,-0.117,-0.939,2481.32,0.783,-0.112,0.112,-0.896,0.398,0.196,0.343,0.183,0.921,11.008,5.588,0.504,-1.924,0.568,0.279,0.774,9.992,-5.878,-4.351,-0.107,none
0.351949,0.428,-0.487,-0.762,2454.32,0.671,-0.336,0.560,-0.472,0.321,0.821,0.540,-0.381,-0.751,2469.91,1.007,0.000,0.224,-0.288,0.636,0.716,-0.044,-0.550,-0.834,2478.29,-0.336,-0.224,0.448,-0.138,0.092,-0.986,0.326,-0.114,-0.939,2469.84,0.671,0.224,0.560,-0.875,0.432,0.219,0.343,0.185,0.921,10.954,5.664,0.870,-2.122,0.568,0.278,0.775,10.013,-5.924,-4.061,-0.672,none
0.377497,0.424,-0.488,-0.763,2450.06,1.007,-0.224,0.671,-0.441,0.352,0.826,0.542,-0.383,-0.748,2479.89,0.448,0.112,0.336,-0.308,0.630,0.713,-0.043,-0.553,-0.832,2482.97,0.895,0.000,0.224,-0.128,0.103,-0.987,0.326,-0.128,-0.936,2496.57,0.448,0.000,0.448,-0.893,0.401,0.205,0.343,0.183,0.921,10.965,5.557,0.076,-1.450,0.568,0.279,0.775,10.020,-5.542,-5.084,-0.840,none
0.398290,0.428,-0.492,-0.758,2450.85,-0.448,0.000,-0.224,-0.465,0.329,0.822,0.545,-0.377,-0.749,2464.80,-0.783,0.112,-0.112,-0.253,0.657,0.711,-0.043,-0.556,-0.830,2488.52,0.000,0.224,-0.224,-0.130,0.143,-0.981,0.328,-0.121,-0.937,2484.84,0.112,-0.112,0.112,-0.875,0.432,0.219,0.345,0.182,0.921,10.946,5.664,0.122,-1.389,0.567,0.278,0.776,10.032,-5.405,-5.023,-0.824,none
0.421425,0.425,-0.493,-0.759,2446.59,-0.112,0.112,-0.112,-0.474,0.335,0.814,0.545,-0.377,-0.749,2464.80,-0.112,-0.112,0.112,-0.314,0.619,0.719,-0.039,-0.556,-0.830,2488.93,-0.448,0.000,-0.112,-0.145,0.123,-0.982,0.328,-0.125,-0.936,2485.94,-0.671,0.224,-0.224,-0.889,0.412,0.199,0.345,0.182,0.921,10.981,5.588,-0.229,-1.053,0.565,0.278,0.777,10.018,-5.374,-5.191,-0.534,none
0.442574,0.428,-0.487,-0.762,2454.32,-0.560,-0.224,-0.224,-0.461,0.324,0.826,0.543,-0.380,-0.749,2475.33,-0.448,-0.224,-0.224,-0.357,0.583,0.730,-0.043,-0.551,-0.833,2492.13,-1.343,-0.112,0.224,-0.131,0.086,-0.988,0.328,-0.113,-0.938,2483.43,-0.895,0.000,-0.448,-0.880,0.427,0.210,0.346,0.183,0.920,10.991,5.725,0.336,-1.740,0.568,0.280,0.774,10.030,-5.634,-4.550,-0.382,none
0.486535,0.424,-0.488,-0.763,2450.06,0.000,-0.224,0.224,-0.453,0.339,0.825,0.545,-0.377,-0.749,2464.80,0.671,0.000,0.112,-0.300,0.650,0.698,-0.044,-0.550,-0.834,2478.29,-0.671,-0.336,0.224,-0.129,0.084,-0.988,0.329,-0.118,-0.937,2474.27,0.671,0.000,0.000,-0.873,0.411,0.264,0.344,0.184,0.921,10.994,5.863,0.977,-2.092,0.567,0.279,0.775,10.019,-5.863,-3.786,-0.626,none
0.509940,0.425,-0.493,-0.759,2446.59,1.231,-0.336,0.560,-0.496,0.345,0.797,0.539,-0.384,-0.750,2474.49,1.343,0.112,0.448,-0.285,0.645,0.709,-0.044,-0.552,-0.833,2469.12,0.783,-0.112,0.112,-0.118,0.140,-0.983,0.325,-0.125,-0.937,2474.24,1.007,-0.448,0.336,-0.857,0.418,0.300,0.344,0.182,0.921,10.991,5.664,0.275,-1.466,0.567,0.275,0.776,10.008,-5.374,-4.916,-1.450,none
0.512002,0.425,-0.493,-0.759,2446.59,0.224,0.336,-0.112,-0.475,0.334,0.814,0.538,-0.379,-0.752,2477.43,-0.895,0.336,-0.112,-0.324,0.634,0.702,-0.044,-0.550,-0.834,2478.29,1.231,0.895,-0.671,-0.142,0.124,-0.982,0.325,-0.122,-0.938,2473.13,0.112,-0.336,0.336,-0.872,0.411,0.267,0.344,0.183,0.921,10.967,5.786,0.244,-1.374,0.567,0.278,0.776,10.012,-5.053,-5.206,-2.137,none
0.544756,0.428,-0.487,-0.762,2454.32,-0.560,1.007,-0.671,-0.441,0.323,0.838,0.544,-0.376,-0.750,2472.30,-1.679,0.224,-0.112,-0.303,0.606,0.736,-0.043,-0.556,-0.830,2488.52,1.455,1.007,-1.007,-0.128,0.116,-0.985,0.328,-0.121,-0.937,2484.84,-1.343,0.336,-0.336,-0.887,0.410,0.210,0.347,0.183,0.920,10.944,5.710,-0.061,-1.145,0.567,0.280,0.775,10.025,-5.008,-5.435,-1.893,none
0.555983,0.429,-0.489,-0.760,2445.95,-1.231,0.560,-0.783,-0.514,0.294,0.806,0.548,-0.376,-0.747,2470.27,-1.455,0.000,-0.448,-0.318,0.625,0.713,-0.039,-0.556,-0.830,2488.93,-0.560,0.448,-0.448,-0.120,0.146,-0.982,0.329,-0.118,-0.937,2474.27,-0.560,-0.224,-0.336,-0.861,0.415,0.293,0.346,0.183,0.920,10.982,5.664,0.275,-1.527,0.568,0.284,0.772,10.021,-5.527,-4.718,-0.702,none
0.577232,0.429,-0.489,-0.760,2445.95,-0.336,-0.224,-0.112,-0.480,0.327,0.814,0.546,-0.379,-0.747,2480.77,0.671,0.000,0.336,-0.332,0.586,0.739,-0.039,-0.554,-0.832,2496.41,-0.560,-0.336,0.560,-0.148,0.105,-0.983,0.328,-0.121,-0.937,2484.84,0.336,0.224,-0.224,-0.891,0.395,0.223,0.346,0.182,0.920,10.968,5.664,0.275,-1.847,0.568,0.280,0.774,9.995,-5.924,-4.427,0.351,none
