time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
3.041095,-0.117,0.952,0.283,0.862,-0.123,-0.492,0.764,-0.635,0.113,0.839,0.074,-0.539,-0.169,-0.845,-0.507,,,,0.756,0.251,0.604,-0.535,-0.802,0.267,,,,0.866,0.082,0.494,-0.507,-0.845,-0.169,,,,0.959,-0.038,0.28,-0.912,-0.342,0.228,,,,0.901,0.138,0.411,-0.647,-0.539,-0.539,,,,paper
3.086681,-0.1,0.955,0.28,0.625,0.625,-0.469,0.779,-0.608,0.152,0.844,0.067,-0.532,0.228,-0.342,-0.912,,,,0.751,0.248,0.612,0.485,-0.728,0.485,,,,0.86,0.08,0.503,0.6,-0.8,0.0,,,,0.956,-0.039,0.29,-0.802,-0.267,0.535,,,,0.899,0.132,0.419,-0.667,-0.667,-0.333,,,,paper
3.131361,-0.101,0.947,0.305,0.0,0.894,-0.447,0.744,-0.659,0.113,0.866,0.066,-0.495,0.0,-0.243,-0.97,,,,0.717,0.258,0.647,-0.408,-0.408,0.816,,,,0.832,0.101,0.546,-0.707,0.0,-0.707,,,,0.941,-0.014,0.337,-0.784,0.196,0.588,,,,0.884,0.125,0.45,-0.928,0.0,-0.371,,,,paper
3.170562,-0.088,0.957,0.276,-0.162,-0.973,0.162,0.765,-0.623,0.162,0.847,0.04,-0.529,0.316,0.0,0.949,,,,0.747,0.233,0.622,-0.777,-0.173,0.605,,,,0.856,0.068,0.513,-0.928,0.206,0.309,,,,0.954,-0.048,0.295,-0.786,0.328,0.524,,,,0.897,0.13,0.423,-0.95,-0.173,0.259,,,,paper
3.214757,-0.121,0.953,0.279,0.089,-0.178,0.98,0.751,-0.643,0.147,0.846,0.083,-0.527,0.68,0.68,0.272,,,,0.746,0.264,0.611,-0.697,0.348,0.627,,,,0.857,0.098,0.506,-0.605,0.605,0.518,,,,0.957,-0.026,0.289,-0.471,0.529,0.706,,,,0.899,0.141,0.414,-0.778,0.078,0.623,,,,paper
3.257434,-0.14,0.948,0.285,-0.178,-0.089,0.98,0.751,-0.648,0.125,0.84,0.088,-0.535,0.111,0.889,0.444,,,,0.746,0.269,0.61,-0.834,0.449,0.321,,,,0.856,0.107,0.506,-0.688,0.688,0.229,,,,0.954,-0.009,0.3,-0.595,0.595,0.541,,,,0.892,0.145,0.427,-0.828,0.177,0.532,,,,paper
3.297082,-0.103,0.952,0.287,0.298,-0.596,0.745,0.751,-0.648,0.125,0.845,0.095,-0.526,-0.371,0.928,-0.0,,,,0.745,0.264,0.612,-0.839,0.466,0.28,,,,0.857,0.093,0.506,-0.707,0.707,-0.0,,,,0.956,-0.037,0.291,-0.593,0.659,0.462,,,,0.903,0.118,0.414,-0.776,0.282,0.564,,,,paper
3.337023,-0.095,0.955,0.28,-0.981,-0.0,-0.196,0.751,-0.648,0.125,0.843,0.06,-0.534,-0.768,0.329,-0.549,,,,0.746,0.247,0.618,-0.667,0.667,-0.333,,,,0.857,0.077,0.51,-0.537,0.447,-0.716,,,,0.956,-0.055,0.289,-0.843,0.527,0.105,,,,0.909,0.112,0.401,-0.615,0.492,0.615,,,,paper
3.382806,-0.113,0.954,0.278,-0.696,0.696,-0.174,0.739,-0.658,0.145,0.844,0.078,-0.531,-0.802,0.267,-0.535,,,,0.748,0.257,0.612,-0.647,0.539,-0.539,,,,0.85,0.1,0.518,-0.473,0.473,-0.743,,,,0.953,-0.026,0.302,-0.759,0.651,-0.0,,,,0.897,0.123,0.424,-0.212,0.742,0.636,,,,paper
3.427139,-0.118,0.951,0.285,0.302,0.302,-0.905,0.739,-0.658,0.145,0.839,0.073,-0.54,-0.857,-0.0,-0.514,,,,0.754,0.251,0.607,-0.962,0.0,-0.275,,,,0.863,0.079,0.499,-0.61,0.271,-0.745,,,,0.957,-0.037,0.288,-0.928,0.309,0.206,,,,0.893,0.127,0.432,-0.651,0.391,0.651,,,,paper
3.465984,-0.097,0.954,0.285,0.577,0.577,-0.577,0.77,-0.623,0.136,0.842,0.063,-0.535,-0.0,-0.371,-0.928,,,,0.755,0.237,0.611,-0.577,-0.577,0.577,,,,0.86,0.068,0.506,-0.447,-0.0,-0.894,,,,0.955,-0.048,0.294,-0.707,0.0,0.707,,,,0.898,0.111,0.425,-0.535,0.267,0.802,,,,paper
3.518124,-0.088,0.955,0.284,0.333,0.667,0.667,0.77,-0.623,0.136,0.853,0.053,-0.519,0.588,0.196,-0.784,,,,0.74,0.236,0.63,-0.442,0.147,0.885,,,,0.85,0.073,0.521,-0.267,0.535,0.802,,,,0.952,-0.051,0.303,-0.384,0.512,0.768,,,,0.9,0.103,0.423,-0.577,0.577,0.577,,,,paper
3.549834,-0.104,0.955,0.278,-0.507,0.169,0.845,0.759,-0.632,0.16,0.845,0.08,-0.529,0.686,0.514,-0.514,,,,0.743,0.258,0.618,-0.424,0.566,0.707,,,,0.852,0.095,0.515,-0.218,0.873,0.436,,,,0.954,-0.036,0.299,-0.248,0.744,0.62,,,,0.896,0.116,0.428,-0.696,0.696,0.174,,,,paper
3.591547,-0.128,0.95,0.285,0.0,0.707,0.707,0.723,-0.682,0.11,0.836,0.082,-0.543,0.802,0.267,-0.535,,,,0.753,0.259,0.605,-0.442,0.147,0.885,,,,0.86,0.093,0.501,-0.267,0.535,0.802,,,,0.958,-0.035,0.285,-0.384,0.512,0.768,,,,0.899,0.121,0.422,-0.937,0.312,0.156,,,,paper
3.633945,-0.098,0.955,0.281,0.0,0.707,0.707,0.744,-0.659,0.111,0.833,0.068,-0.549,0.398,0.199,-0.896,,,,0.76,0.243,0.602,0.7,0.14,0.7,,,,0.868,0.063,0.493,0.919,-0.0,0.394,,,,0.959,-0.063,0.276,0.802,0.535,0.267,,,,0.911,0.099,0.4,0.236,0.943,-0.236,,,,paper
3.678838,-0.097,0.952,0.291,-0.202,0.942,-0.269,0.771,-0.629,0.102,0.853,0.066,-0.518,0.418,0.07,-0.906,,,,0.738,0.244,0.629,0.889,0.111,0.444,,,,0.844,0.084,0.529,0.961,-0.087,0.262,,,,0.947,-0.04,0.318,0.973,0.162,0.162,,,,0.893,0.103,0.438,0.845,0.507,-0.169,,,,paper
3.725593,-0.087,0.953,0.291,-0.275,0.962,0.0,0.772,-0.611,0.175,0.862,0.051,-0.504,0.503,0.503,-0.704,,,,0.735,0.234,0.636,0.391,0.651,0.651,,,,0.842,0.074,0.534,0.728,0.485,0.485,,,,0.948,-0.05,0.315,0.367,0.855,0.367,,,,0.897,0.106,0.43,0.124,0.992,0.0,,,,paper
3.76457,-0.091,0.953,0.29,-0.796,0.239,0.557,0.778,-0.619,0.108,0.851,0.054,-0.523,0.531,0.758,-0.379,,,,0.742,0.239,0.626,0.07,0.772,0.632,,,,0.849,0.073,0.524,0.394,0.788,0.473,,,,0.95,-0.051,0.308,0.277,0.83,0.484,,,,0.898,0.105,0.428,0.077,0.92,0.383,,,,paper
3.806638,-0.114,0.95,0.29,-0.614,0.383,0.69,0.757,-0.641,0.126,0.852,0.072,-0.519,0.564,0.776,-0.282,,,,0.738,0.257,0.624,-0.137,0.824,0.549,,,,0.846,0.09,0.526,0.218,0.873,0.436,,,,0.949,-0.03,0.313,0.13,0.844,0.52,,,,0.892,0.118,0.436,-0.074,0.892,0.446,,,,paper
3.849045,-0.116,0.949,0.292,-0.675,0.3,0.675,0.772,-0.616,0.156,0.847,0.074,-0.526,0.514,0.836,-0.193,,,,0.744,0.251,0.619,-0.183,0.854,0.488,,,,0.852,0.085,0.517,0.193,0.902,0.386,,,,0.952,-0.039,0.305,0.114,0.852,0.511,,,,0.893,0.115,0.435,-0.134,0.873,0.47,,,,paper
3.893361,-0.099,0.95,0.295,-0.504,0.42,0.755,0.738,-0.658,0.149,0.852,0.066,-0.519,0.596,0.745,-0.298,,,,0.737,0.248,0.629,-0.139,0.766,0.627,,,,0.843,0.087,0.531,0.224,0.822,0.523,,,,0.948,-0.04,0.314,0.181,0.725,0.665,,,,0.889,0.109,0.445,-0.173,0.777,0.605,,,,paper
3.933093,-0.106,0.952,0.289,-0.656,0.094,0.749,0.723,-0.68,0.121,0.856,0.066,-0.513,0.566,0.808,-0.162,,,,0.732,0.249,0.634,-0.267,0.802,0.535,,,,0.84,0.089,0.535,0.08,0.875,0.477,,,,0.945,-0.035,0.325,0.121,0.787,0.605,,,,0.887,0.105,0.449,-0.347,0.78,0.52,,,,paper
3.976948,-0.102,0.949,0.299,-0.647,0.108,0.755,0.759,-0.633,0.152,0.86,0.061,-0.507,0.555,0.832,-0.0,,,,0.731,0.245,0.636,-0.441,0.735,0.515,,,,0.839,0.086,0.538,-0.089,0.891,0.445,,,,0.944,-0.033,0.328,-0.139,0.766,0.627,,,,0.885,0.111,0.452,-0.514,0.686,0.514,,,,paper
4.019586,-0.112,0.947,0.301,-0.282,-0.188,0.941,0.723,-0.684,0.096,0.858,0.068,-0.509,0.488,0.781,0.39,,,,0.727,0.255,0.637,-0.639,0.511,0.575,,,,0.836,0.096,0.541,-0.514,0.686,0.514,,,,0.943,-0.025,0.332,-0.409,0.584,0.701,,,,0.884,0.111,0.455,-0.758,0.379,0.531,,,,paper
4.058108,-0.109,0.948,0.299,-0.1,-0.597,0.796,0.723,-0.684,0.096,0.855,0.078,-0.513,0.349,0.814,0.465,,,,0.733,0.255,0.631,-0.762,0.457,0.457,,,,0.843,0.091,0.53,-0.616,0.704,0.352,,,,0.948,-0.032,0.318,-0.532,0.599,0.599,,,,0.888,0.109,0.447,-0.864,0.314,0.393,,,,paper
4.104371,-0.094,0.95,0.298,-0.154,-0.617,0.772,0.746,-0.646,0.163,0.853,0.067,-0.518,0.218,0.873,0.436,,,,0.74,0.245,0.627,-0.848,0.318,0.424,,,,0.844,0.081,0.531,-0.762,0.635,0.127,,,,0.947,-0.041,0.32,-0.655,0.492,0.573,,,,0.888,0.1,0.449,-0.962,0.192,0.192,,,,paper
4.143298,-0.084,0.95,0.3,0.64,-0.64,0.426,0.687,-0.722,0.082,0.855,0.062,-0.515,0.707,0.707,-0.0,,,,0.74,0.235,0.63,-0.772,0.154,0.617,,,,0.846,0.068,0.529,-0.802,0.535,0.267,,,,0.947,-0.061,0.315,-0.667,0.333,0.667,,,,0.892,0.087,0.443,-1.0,0.0,-0.0,,,,paper
4.187154,-0.09,0.947,0.309,0.408,0.408,-0.816,0.687,-0.722,0.082,0.864,0.062,-0.5,-0.192,-0.192,-0.962,,,,0.726,0.242,0.643,-0.707,-0.707,0.0,,,,0.835,0.08,0.545,0.0,-0.447,-0.894,,,,0.942,-0.047,0.332,-0.943,0.236,0.236,,,,0.889,0.093,0.449,-0.625,0.0,-0.781,,,,paper
4.226948,-0.089,0.946,0.313,-0.236,0.236,-0.943,0.735,-0.67,0.099,0.865,0.052,-0.499,-0.236,0.236,-0.943,,,,0.729,0.237,0.642,-0.894,0.447,0.0,,,,0.835,0.075,0.544,-0.408,0.408,-0.816,,,,0.942,-0.048,0.333,-0.811,0.487,0.324,,,,0.887,0.101,0.451,-0.745,0.298,-0.596,,,,paper
4.270903,-0.085,0.947,0.309,-0.905,-0.302,0.302,0.735,-0.67,0.099,0.866,0.048,-0.498,-0.333,0.667,-0.667,,,,0.728,0.232,0.645,-0.873,0.436,0.218,,,,0.835,0.071,0.546,-0.688,0.688,-0.229,,,,0.94,-0.05,0.339,-0.717,0.598,0.359,,,,0.881,0.096,0.463,-0.857,0.429,-0.286,,,,paper
4.30975,-0.082,0.95,0.302,-0.333,-0.667,0.667,0.744,-0.655,0.132,0.863,0.045,-0.503,-0.447,0.894,-0.0,,,,0.732,0.227,0.643,-0.927,0.265,0.265,,,,0.836,0.067,0.545,-0.928,0.371,-0.0,,,,0.941,-0.056,0.335,-0.781,0.39,0.488,,,,0.887,0.09,0.453,-0.985,0.123,-0.123,,,,paper
4.350602,-0.078,0.949,0.305,0.302,-0.905,0.302,0.735,-0.673,0.079,0.86,0.051,-0.508,0.0,0.894,-0.447,,,,0.734,0.23,0.639,-0.857,0.286,0.429,,,,0.84,0.065,0.539,-0.894,0.447,0.0,,,,0.944,-0.062,0.325,-0.778,0.444,0.444,,,,0.89,0.085,0.447,-0.953,0.136,-0.272,,,,paper
4.393076,-0.087,0.949,0.304,0.302,-0.905,0.302,0.724,-0.677,0.129,0.862,0.052,-0.505,-0.0,0.316,-0.949,,,,0.732,0.234,0.64,-0.873,0.218,0.436,,,,0.838,0.071,0.541,-0.816,0.408,-0.408,,,,0.942,-0.054,0.33,-0.762,0.457,0.457,,,,0.887,0.094,0.451,-0.885,0.147,-0.442,,,,paper
4.434799,-0.091,0.948,0.306,0.577,-0.577,-0.577,0.712,-0.699,0.062,0.862,0.053,-0.505,-0.0,0.316,-0.949,,,,0.732,0.232,0.64,-0.873,0.218,0.436,,,,0.839,0.07,0.54,-0.816,0.408,-0.408,,,,0.943,-0.056,0.329,-0.762,0.457,0.457,,,,0.887,0.094,0.451,-0.911,0.13,-0.391,,,,paper
4.481259,-0.089,0.95,0.3,0.0,0.707,-0.707,0.731,-0.664,0.158,0.862,0.06,-0.504,-0.218,0.436,-0.873,,,,0.733,0.237,0.637,-0.707,0.707,0.0,,,,0.838,0.075,0.541,-0.267,0.535,-0.802,,,,0.943,-0.051,0.329,-0.596,0.745,0.298,,,,0.89,0.093,0.447,-0.707,0.424,-0.566,,,,paper
4.518019,-0.09,0.947,0.309,-0.873,0.218,-0.436,0.728,-0.681,0.077,0.863,0.05,-0.503,-0.192,0.192,-0.962,,,,0.729,0.234,0.644,-0.707,0.707,0.0,,,,0.834,0.075,0.547,-0.0,0.555,-0.832,,,,0.94,-0.047,0.338,-0.667,0.667,0.333,,,,0.883,0.099,0.458,-0.745,0.298,-0.596,,,,paper
4.564582,-0.092,0.946,0.31,-0.408,-0.816,0.408,0.728,-0.681,0.077,0.868,0.056,-0.493,-0.302,0.905,-0.302,,,,0.723,0.237,0.649,-0.889,0.381,0.254,,,,0.832,0.078,0.55,-0.696,0.696,-0.174,,,,0.939,-0.042,0.341,-0.631,0.631,0.451,,,,0.883,0.102,0.459,-0.943,0.314,-0.105,,,,paper
4.603334,-0.094,0.949,0.302,-0.348,-0.87,0.348,0.713,-0.696,0.086,0.861,0.064,-0.505,-0.192,0.962,-0.192,,,,0.733,0.239,0.637,-0.808,0.577,0.115,,,,0.842,0.073,0.534,-0.549,0.824,-0.137,,,,0.945,-0.054,0.321,-0.579,0.745,0.331,,,,0.89,0.101,0.444,-0.87,0.483,-0.097,,,,paper
4.648235,-0.093,0.946,0.311,-0.816,-0.408,-0.408,0.713,-0.696,0.086,0.858,0.064,-0.509,-0.426,0.64,-0.64,,,,0.733,0.241,0.636,-0.8,0.6,-0.0,,,,0.838,0.078,0.541,-0.426,0.64,-0.64,,,,0.941,-0.047,0.336,-0.62,0.744,0.248,,,,0.882,0.094,0.462,-0.855,0.367,-0.367,,,,paper
4.687003,-0.083,0.947,0.31,-0.816,-0.408,-0.408,0.735,-0.673,0.087,0.865,0.046,-0.5,-0.6,-0.0,-0.8,,,,0.729,0.23,0.645,-0.816,-0.408,-0.408,,,,0.835,0.066,0.546,-0.535,-0.267,-0.802,,,,0.94,-0.057,0.337,-0.811,0.487,0.324,,,,0.883,0.092,0.46,-0.814,-0.0,-0.581,,,,paper
4.731112,-0.085,0.949,0.303,-0.0,-0.316,-0.949,0.735,-0.673,0.087,0.864,0.05,-0.5,-0.688,0.229,-0.688,,,,0.728,0.237,0.644,-0.832,0.0,-0.555,,,,0.836,0.073,0.544,-0.371,0.0,-0.928,,,,0.94,-0.053,0.337,-0.894,0.447,0.0,,,,0.886,0.095,0.454,-0.796,0.1,-0.597,,,,paper
4.767448,-0.093,0.948,0.306,0.267,-0.802,-0.535,0.753,-0.637,0.163,0.86,0.051,-0.507,-0.832,0.0,-0.555,,,,0.736,0.234,0.636,-1.0,0.0,-0.0,,,,0.841,0.072,0.537,-0.784,0.196,-0.588,,,,0.942,-0.049,0.331,-0.93,0.349,0.116,,,,0.887,0.103,0.449,-0.87,0.097,-0.483,,,,paper
4.81232,-0.081,0.948,0.308,0.0,0.0,-1.0,0.753,-0.637,0.163,0.861,0.053,-0.506,-0.302,0.302,-0.905,,,,0.735,0.232,0.637,-0.949,0.316,0.0,,,,0.841,0.064,0.537,-0.667,0.333,-0.667,,,,0.942,-0.062,0.33,-0.937,0.312,0.156,,,,0.888,0.094,0.449,-0.862,0.123,-0.492,,,,paper
4.850291,-0.078,0.946,0.316,-0.408,0.408,-0.816,0.753,-0.637,0.163,0.868,0.044,-0.494,-0.218,0.436,-0.873,,,,0.723,0.23,0.651,-0.832,0.555,0.0,,,,0.829,0.071,0.554,-0.333,0.667,-0.667,,,,0.936,-0.051,0.349,-0.885,0.442,0.147,,,,0.881,0.092,0.464,-0.855,0.367,-0.367,,,,paper
4.890024,-0.081,0.946,0.315,0.243,-0.97,0.0,0.72,-0.689,0.086,0.869,0.046,-0.493,-0.707,0.707,-0.0,,,,0.722,0.232,0.651,-0.973,0.162,0.162,,,,0.831,0.071,0.552,-0.816,0.408,-0.408,,,,0.937,-0.057,0.344,-0.848,0.424,0.318,,,,0.882,0.093,0.462,-0.928,0.206,-0.309,,,,paper
4.933049,-0.081,0.952,0.295,0.0,-0.97,0.243,0.72,-0.689,0.086,0.859,0.043,-0.51,-0.316,0.949,0.0,,,,0.739,0.225,0.635,-0.911,0.391,0.13,,,,0.844,0.058,0.533,-0.845,0.507,-0.169,,,,0.944,-0.068,0.322,-0.697,0.597,0.398,,,,0.892,0.092,0.443,-0.976,0.195,-0.098,,,,paper
4.976539,-0.086,0.949,0.305,-0.302,-0.302,0.905,0.72,-0.689,0.086,0.86,0.04,-0.509,0.535,0.802,-0.267,,,,0.738,0.227,0.636,-0.768,0.384,0.512,,,,0.84,0.062,0.539,-0.557,0.743,0.371,,,,0.942,-0.06,0.33,-0.577,0.577,0.577,,,,0.888,0.097,0.449,-0.912,0.228,0.342,,,,paper
5.015668,-0.086,0.947,0.311,-0.192,-0.192,0.962,0.72,-0.689,0.086,0.865,0.047,-0.5,0.447,0.894,-0.0,,,,0.727,0.237,0.644,-0.684,0.456,0.57,,,,0.835,0.071,0.545,-0.566,0.707,0.424,,,,0.94,-0.054,0.338,-0.518,0.605,0.605,,,,0.885,0.094,0.456,-0.848,0.318,0.424,,,,paper
5.056206,-0.092,0.944,0.316,-0.192,-0.192,0.962,0.728,-0.682,0.077,0.864,0.057,-0.501,0.236,0.943,-0.236,,,,0.728,0.24,0.642,-0.651,0.651,0.391,,,,0.836,0.075,0.544,-0.507,0.845,0.169,,,,0.94,-0.052,0.338,-0.539,0.647,0.539,,,,0.884,0.093,0.458,-0.862,0.492,0.123,,,,paper
5.100648,-0.087,0.949,0.302,-0.577,0.577,0.577,0.728,-0.682,0.077,0.861,0.053,-0.505,0.267,0.535,-0.802,,,,0.733,0.235,0.639,-0.686,0.514,0.514,,,,0.84,0.07,0.539,-0.316,0.949,0.0,,,,0.942,-0.057,0.331,-0.53,0.662,0.53,,,,0.887,0.092,0.452,-0.857,0.514,0.0,,,,paper
5.13809,-0.083,0.95,0.302,-0.894,0.447,0.0,0.728,-0.682,0.077,0.862,0.044,-0.506,0.408,0.408,-0.816,,,,0.733,0.231,0.64,-0.64,0.426,0.64,,,,0.839,0.067,0.54,-0.0,0.894,0.447,,,,0.942,-0.059,0.33,-0.469,0.625,0.625,,,,0.889,0.089,0.449,-0.894,0.447,0.0,,,,paper
5.184246,-0.087,0.946,0.313,-0.707,0.707,-0.0,0.728,-0.682,0.077,0.864,0.044,-0.502,0.183,0.365,-0.913,,,,0.728,0.231,0.645,-0.333,0.667,0.667,,,,0.834,0.07,0.547,0.408,0.816,-0.408,,,,0.938,-0.052,0.342,-0.557,0.743,0.371,,,,0.879,0.094,0.467,-0.784,0.588,-0.196,,,,paper
5.221714,-0.082,0.946,0.312,-0.707,0.707,-0.0,0.71,-0.702,0.049,0.867,0.046,-0.497,0.236,0.236,-0.943,,,,0.725,0.229,0.649,-0.688,0.229,0.688,,,,0.834,0.069,0.548,-0.0,1.0,0.0,,,,0.938,-0.058,0.341,-0.625,0.469,0.625,,,,0.884,0.091,0.459,-0.937,0.312,-0.156,,,,paper
5.26786,-0.078,0.948,0.31,-0.894,0.0,0.447,0.71,-0.702,0.049,0.866,0.04,-0.498,0.267,0.535,-0.802,,,,0.728,0.228,0.647,-0.64,0.64,0.426,,,,0.834,0.067,0.548,-0.302,0.905,-0.302,,,,0.938,-0.058,0.341,-0.53,0.662,0.53,,,,0.884,0.089,0.459,-0.937,0.312,-0.156,,,,paper
5.307459,-0.082,0.947,0.31,-0.894,0.0,0.447,0.699,-0.709,0.089,0.865,0.042,-0.5,0.485,0.728,-0.485,,,,0.73,0.227,0.645,-0.686,0.514,0.514,,,,0.836,0.064,0.545,-0.447,0.894,0.0,,,,0.939,-0.061,0.338,-0.456,0.684,0.57,,,,0.887,0.088,0.454,-0.696,0.696,0.174,,,,paper
5.350545,-0.078,0.949,0.306,-0.408,0.408,0.816,0.712,-0.7,0.059,0.866,0.037,-0.498,0.485,0.728,-0.485,,,,0.731,0.221,0.646,-0.625,0.469,0.625,,,,0.836,0.057,0.546,-0.436,0.873,0.218,,,,0.938,-0.069,0.339,-0.539,0.647,0.539,,,,0.885,0.085,0.458,-0.894,0.447,0.0,,,,paper
5.394909,-0.071,0.947,0.315,-0.535,0.267,0.802,0.693,-0.715,0.092,0.868,0.04,-0.496,0.426,0.64,-0.64,,,,0.725,0.226,0.65,-0.577,0.577,0.577,,,,0.831,0.065,0.553,-0.316,0.949,0.0,,,,0.935,-0.061,0.348,-0.492,0.615,0.615,,,,0.88,0.085,0.467,-0.857,0.514,-0.0,,,,paper
5.437281,-0.091,0.945,0.313,-0.408,0.408,0.816,0.713,-0.696,0.083,0.865,0.05,-0.499,0.485,0.485,-0.728,,,,0.724,0.236,0.648,-0.696,0.174,0.696,,,,0.832,0.074,0.549,-0.707,0.707,0.0,,,,0.937,-0.051,0.345,-0.615,0.492,0.615,,,,0.881,0.093,0.465,-0.986,0.164,0.0,,,,paper
5.474589,-0.083,0.946,0.313,1.0,0.0,0.0,0.713,-0.696,0.083,0.864,0.051,-0.501,0.302,0.302,-0.905,,,,0.728,0.236,0.644,-0.688,0.229,0.688,,,,0.835,0.073,0.545,-0.894,0.447,-0.0,,,,0.939,-0.06,0.338,-0.707,0.424,0.566,,,,0.882,0.091,0.462,-0.962,0.192,-0.192,,,,paper
5.517185,-0.083,0.946,0.313,0.577,0.577,-0.577,0.717,-0.685,0.129,0.867,0.044,-0.497,0.236,-0.236,-0.943,,,,0.725,0.229,0.649,-0.667,-0.333,0.667,,,,0.832,0.065,0.551,-0.707,-0.0,-0.707,,,,0.937,-0.061,0.345,-0.811,0.324,0.487,,,,0.884,0.087,0.46,-0.913,-0.183,-0.365,,,,paper
5.562488,-0.073,0.946,0.315,0.894,0.0,-0.447,0.717,-0.685,0.129,0.873,0.041,-0.487,0.302,-0.302,-0.905,,,,0.721,0.227,0.655,-0.802,-0.267,0.535,,,,0.829,0.064,0.556,-1.0,-0.0,-0.0,,,,0.934,-0.063,0.35,-0.745,0.298,0.596,,,,0.88,0.083,0.467,-0.949,-0.0,-0.316,,,,paper
5.606987,-0.069,0.949,0.309,-1.0,0.0,0.0,0.717,-0.685,0.129,0.868,0.03,-0.496,0.0,0.316,-0.949,,,,0.729,0.217,0.65,-0.802,0.267,0.535,,,,0.831,0.057,0.553,-0.816,0.408,-0.408,,,,0.936,-0.067,0.345,-0.762,0.457,0.457,,,,0.885,0.084,0.458,-0.98,0.14,-0.14,,,,paper
5.646378,-0.074,0.945,0.318,0.236,-0.236,0.943,0.717,-0.685,0.129,0.869,0.036,-0.494,0.667,0.667,-0.333,,,,0.725,0.223,0.651,-0.802,0.267,0.535,,,,0.83,0.061,0.554,-0.784,0.588,0.196,,,,0.935,-0.064,0.35,-0.667,0.477,0.572,,,,0.883,0.081,0.462,-0.963,0.12,0.241,,,,paper
5.690084,-0.079,0.946,0.313,-0.577,-0.577,0.577,0.717,-0.685,0.129,0.868,0.043,-0.494,0.0,0.832,-0.555,,,,0.723,0.229,0.652,-0.762,0.457,0.457,,,,0.829,0.068,0.555,-0.707,0.707,0.0,,,,0.935,-0.062,0.348,-0.647,0.539,0.539,,,,0.882,0.083,0.463,-0.985,0.123,0.123,,,,paper
5.733927,-0.078,0.947,0.312,-0.577,-0.577,0.577,0.742,-0.666,0.07,0.865,0.046,-0.5,-0.0,0.832,-0.555,,,,0.729,0.228,0.645,-0.87,0.348,0.348,,,,0.836,0.063,0.545,-0.688,0.688,-0.229,,,,0.939,-0.067,0.338,-0.684,0.57,0.456,,,,0.885,0.084,0.458,-0.962,0.275,-0.0,,,,paper
5.776192,-0.083,0.947,0.311,-1.0,0.0,0.0,0.742,-0.666,0.07,0.862,0.047,-0.505,-0.0,0.316,-0.949,,,,0.731,0.231,0.642,-0.802,0.267,0.535,,,,0.835,0.068,0.546,-0.667,0.333,-0.667,,,,0.938,-0.061,0.342,-0.816,0.408,0.408,,,,0.883,0.086,0.461,-0.98,0.14,-0.14,,,,paper
5.820589,-0.078,0.948,0.31,0.707,0.0,-0.707,0.733,-0.677,0.064,0.862,0.042,-0.505,0.0,0.0,-1.0,,,,0.734,0.226,0.641,-0.707,0.0,0.707,,,,0.838,0.06,0.543,-0.577,0.577,-0.577,,,,0.94,-0.069,0.335,-0.762,0.457,0.457,,,,0.886,0.086,0.455,-0.981,0.0,-0.196,,,,paper
5.867119,-0.081,0.946,0.314,-0.894,0.447,-0.0,0.733,-0.677,0.064,0.868,0.042,-0.495,-0.0,0.371,-0.928,,,,0.726,0.227,0.65,-0.667,0.667,0.333,,,,0.831,0.066,0.552,-0.0,0.707,-0.707,,,,0.936,-0.062,0.348,-0.667,0.667,0.333,,,,0.883,0.085,0.462,-0.811,0.324,-0.487,,,,paper
5.906424,-0.074,0.949,0.306,-0.894,0.447,-0.0,0.729,-0.679,0.086,0.866,0.033,-0.499,0.267,0.535,-0.802,,,,0.729,0.221,0.648,-0.743,0.371,0.557,,,,0.832,0.06,0.551,-0.667,0.667,-0.333,,,,0.937,-0.07,0.343,-0.768,0.512,0.384,,,,0.886,0.082,0.457,-0.953,0.272,-0.136,,,,paper
5.949937,-0.074,0.949,0.307,-0.832,0.0,0.555,0.729,-0.679,0.086,0.862,0.032,-0.506,0.485,0.728,-0.485,,,,0.734,0.219,0.643,-0.625,0.469,0.625,,,,0.838,0.054,0.543,-0.436,0.873,0.218,,,,0.937,-0.069,0.341,-0.662,0.53,0.53,,,,0.886,0.082,0.456,-0.911,0.391,0.13,,,,paper
5.995371,-0.074,0.947,0.313,-0.447,0.0,0.894,0.733,-0.678,0.054,0.865,0.035,-0.5,0.485,0.728,-0.485,,,,0.729,0.221,0.648,-0.625,0.469,0.625,,,,0.833,0.06,0.55,-0.535,0.802,0.267,,,,0.937,-0.07,0.343,-0.577,0.577,0.577,,,,0.883,0.08,0.463,-0.949,0.316,0.0,,,,paper
