time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
0.032603,-0.99,9.03,3.1,0.57,-0.03,0.05,23.63,-20.94,1.69,8.34,1.51,-4.69,0.06,-0.42,0.17,,,,6.99,2.84,6.75,-0.14,-0.46,0.21,,,,8.19,1.31,5.72,-0.15,-0.45,0.21,,,,9.55,-0.74,2.8,-0.2,-0.39,0.22,,,,8.62,-1.73,5.54,-0.4,-0.47,0.26,,,,paper
0.076786,-0.95,9.49,3.03,0.56,-0.06,0.06,23.5,-19.88,2.19,8.56,1.38,-4.65,-0.02,-0.2,0.09,,,,7.4,2.68,6.9,-0.09,-0.23,0.1,,,,8.72,1.0,5.65,-0.09,-0.21,0.09,,,,10.0,-1.16,2.36,-0.12,-0.16,0.12,,,,8.94,-2.15,4.39,-0.27,-0.21,0.23,,,,paper
0.115646,-1.11,9.31,2.76,0.03,0.07,0.02,23.5,-19.88,2.19,8.25,1.28,-4.97,0.04,-0.08,-0.0,,,,7.45,2.56,6.45,-0.0,-0.09,0.09,,,,8.53,0.96,5.36,0.02,-0.11,0.09,,,,9.71,-1.08,2.33,0.0,-0.08,0.07,,,,8.79,-2.02,5.02,-0.13,-0.11,0.14,,,,paper
0.161653,-1.07,9.27,3.03,0.08,0.06,0.01,24.75,-18.38,3.81,8.44,1.33,-4.78,0.07,-0.03,0.02,,,,7.24,2.69,6.71,-0.02,-0.04,0.12,,,,8.44,1.07,5.56,0.03,-0.06,0.13,,,,9.78,-1.01,2.5,0.04,-0.02,0.09,,,,8.74,-2.21,4.79,-0.07,-0.04,0.09,,,,paper
0.200041,-0.95,9.3,2.87,-0.04,0.05,0.03,24.75,-18.38,3.81,8.25,1.13,-5.05,0.08,0.04,0.02,,,,7.42,2.53,6.53,0.02,0.01,0.12,,,,8.47,0.96,5.4,0.1,-0.04,0.16,,,,9.71,-0.98,2.49,0.13,0.04,0.07,,,,8.73,-2.19,4.94,0.05,0.05,-0.03,,,,paper
0.246896,-0.91,9.34,2.91,0.03,0.06,0.06,22.75,-21.19,4.75,8.43,1.1,-5.01,0.14,0.09,0.08,,,,7.52,2.43,6.54,0.01,0.06,0.18,,,,8.67,0.66,5.22,0.14,-0.07,0.25,,,,9.74,-1.15,2.35,0.19,0.03,0.1,,,,8.67,-2.03,5.2,0.11,0.07,-0.15,,,,paper
0.284674,-1.03,9.19,2.76,0.03,0.04,0.06,22.75,-21.19,4.75,8.3,1.3,-4.73,0.14,0.11,0.13,,,,7.18,2.68,6.67,0.01,0.09,0.2,,,,8.4,1.3,5.72,0.18,-0.06,0.28,,,,9.6,-0.65,2.75,0.26,0.04,0.11,,,,8.58,-1.98,5.28,0.05,0.02,-0.2,,,,paper
0.331123,-0.91,9.0,2.8,-0.02,-0.02,-0.0,22.5,-19.63,2.81,8.08,0.98,-4.95,0.08,0.04,0.06,,,,7.22,2.42,6.4,0.05,0.01,0.13,,,,8.41,0.8,5.27,0.17,-0.04,0.2,,,,9.5,-0.86,2.61,0.23,0.06,0.04,,,,8.76,-1.71,5.44,0.02,0.04,-0.32,,,,paper
0.370088,-0.91,9.15,2.76,0.06,0.0,-0.0,23.31,-19.69,3.88,8.02,0.92,-5.05,0.15,-0.06,-0.02,,,,7.39,2.38,6.32,0.08,-0.1,0.17,,,,8.41,0.94,5.28,0.18,-0.12,0.23,,,,9.59,-0.78,2.61,0.23,-0.01,0.07,,,,8.84,-1.66,5.31,-0.04,-0.1,-0.2,,,,paper
0.414988,-0.88,9.5,2.95,0.06,0.06,0.0,23.44,-20.81,3.44,8.45,0.98,-4.87,0.17,-0.03,-0.11,,,,7.59,2.4,6.53,0.13,-0.06,0.15,,,,8.78,0.68,5.31,0.19,-0.06,0.17,,,,9.85,-1.01,2.49,0.19,0.02,0.03,,,,8.88,-1.62,5.11,0.03,0.01,-0.28,,,,paper
0.453785,-0.99,9.27,2.76,-0.01,0.06,0.01,23.44,-20.81,3.44,8.33,0.92,-5.06,0.23,-0.03,-0.11,,,,7.47,2.59,6.57,0.15,-0.07,0.21,,,,8.61,0.9,5.33,0.23,-0.07,0.24,,,,9.73,-0.79,2.64,0.24,0.01,0.06,,,,8.7,-1.49,5.44,0.03,-0.01,-0.35,,,,paper
0.498956,-0.99,9.49,2.87,0.08,-0.05,0.02,23.44,-20.81,3.44,8.59,1.03,-4.79,0.17,-0.03,-0.05,,,,7.39,2.71,6.82,0.08,-0.04,0.18,,,,8.66,1.01,5.6,0.15,-0.04,0.19,,,,9.82,-0.64,2.87,0.18,0.04,0.07,,,,8.62,-1.35,5.2,0.21,0.09,-0.73,,,,paper
0.538431,-0.91,9.5,2.8,0.06,-0.06,0.01,22.63,-21.0,3.31,8.3,1.02,-4.91,0.13,0.01,-0.04,,,,7.36,2.53,6.45,0.07,0.01,0.13,,,,8.51,0.87,5.3,0.13,0.01,0.12,,,,9.55,-0.67,2.74,0.14,0.07,0.02,,,,8.83,-1.25,4.75,0.31,0.07,-0.84,,,,paper
0.583475,-1.03,9.27,2.72,-0.06,0.02,-0.03,22.5,-21.69,3.25,8.24,0.92,-4.81,0.09,0.04,-0.09,,,,7.32,2.51,6.41,0.12,0.06,0.02,,,,8.55,0.83,5.29,0.14,0.04,-0.0,,,,9.61,-0.74,2.62,0.11,0.1,-0.09,,,,8.87,-0.33,5.26,0.57,0.01,-0.92,,,,paper
0.625089,-0.99,9.11,2.76,-0.06,-0.01,-0.02,22.5,-21.69,3.25,8.18,0.92,-4.89,0.09,0.04,-0.11,,,,7.34,2.57,6.4,0.1,0.05,0.03,,,,8.53,0.81,5.19,0.12,0.03,0.01,,,,9.76,-0.75,2.66,0.11,0.11,-0.05,,,,8.35,0.26,6.01,0.41,-0.26,-0.89,,,,paper
0.666394,-1.03,9.31,2.8,0.04,-0.09,-0.01,22.75,-21.19,4.06,8.34,0.96,-4.84,0.06,0.05,-0.11,,,,7.31,2.67,6.52,0.05,0.05,0.01,,,,8.54,0.97,5.4,0.09,0.04,-0.02,,,,9.55,-0.56,2.78,0.07,0.13,-0.02,,,,9.58,0.72,5.45,-0.13,-0.43,-0.7,,,,paper
0.708506,-0.95,9.49,2.84,-0.03,-0.06,-0.02,23.13,-20.5,3.44,8.28,0.94,-4.97,0.02,0.12,-0.14,,,,7.41,2.56,6.35,0.08,0.11,-0.04,,,,8.55,0.81,5.18,0.12,0.09,-0.07,,,,9.48,-0.55,2.75,0.07,0.15,-0.11,,,,9.88,0.61,5.07,-0.57,-0.32,-0.25,,,,paper
0.751019,-1.03,9.42,2.8,-0.17,0.02,-0.06,22.94,-19.75,3.88,8.26,1.05,-4.86,0.02,0.15,-0.2,,,,7.2,2.71,6.38,0.14,0.15,-0.13,,,,8.39,0.97,5.27,0.15,0.11,-0.18,,,,9.48,-0.49,2.88,0.09,0.27,-0.24,,,,9.59,0.41,4.97,-1.0,-0.27,0.22,,,,paper
0.796042,-1.07,8.89,2.8,-0.15,0.04,-0.08,22.63,-19.5,3.5,8.32,0.8,-5.08,0.01,0.08,-0.16,,,,7.47,2.68,6.46,0.09,0.08,-0.11,,,,8.56,1.07,5.38,0.08,0.05,-0.16,,,,9.6,-0.16,3.15,-0.04,0.12,-0.19,,,,9.12,0.09,5.06,-1.06,-0.34,0.36,,,,paper
0.831637,-1.14,9.19,2.87,0.02,0.0,-0.04,24.5,-18.31,4.88,8.34,1.03,-4.81,-0.03,0.01,-0.11,,,,7.22,2.93,6.6,0.01,0.03,-0.11,,,,8.49,1.27,5.47,0.01,0.02,-0.16,,,,9.57,-0.16,3.04,-0.14,0.05,-0.13,,,,9.63,-0.12,4.64,-1.01,-0.39,0.54,,,,paper
0.872878,-1.22,9.15,2.87,-0.14,0.04,-0.07,23.44,-20.25,2.13,8.07,1.03,-5.03,-0.08,0.04,-0.15,,,,7.33,2.79,6.18,0.0,0.09,-0.17,,,,8.54,1.08,5.07,-0.02,0.09,-0.24,,,,9.67,-0.36,2.72,-0.17,0.08,-0.14,,,,9.2,-0.55,5.07,-1.26,-0.58,0.81,,,,paper
0.912854,-0.91,9.3,3.06,-0.14,0.04,-0.07,23.31,-19.69,3.88,8.16,1.03,-5.03,-0.0,-0.1,-0.17,,,,7.3,2.71,6.17,0.02,-0.03,-0.14,,,,8.51,0.91,4.95,-0.05,-0.01,-0.23,,,,9.29,-0.27,2.74,-0.26,-0.07,-0.12,,,,9.29,-1.34,3.92,-1.21,-0.75,0.97,,,,paper
0.959938,-1.14,9.38,2.91,0.02,0.12,-0.08,23.31,-19.69,3.88,8.43,1.14,-4.86,0.02,-0.05,-0.19,,,,7.37,2.83,6.45,0.08,0.01,-0.1,,,,8.65,1.21,5.34,0.03,-0.0,-0.18,,,,9.74,-0.3,2.78,-0.18,-0.07,-0.19,,,,9.44,-2.06,3.08,-0.76,-0.53,0.67,,,,paper
0.995287,-1.14,9.11,2.8,-0.01,0.09,-0.02,23.94,-19.13,5.06,8.56,1.09,-4.92,0.04,-0.02,-0.1,,,,7.52,2.85,6.59,0.02,0.01,-0.01,,,,8.8,1.16,5.38,-0.0,0.03,-0.09,,,,9.99,-0.35,2.83,-0.16,-0.02,-0.04,,,,9.32,-2.29,3.32,-0.38,-0.35,0.34,,,,paper
1.039726,-1.14,9.23,2.95,-0.03,0.04,-0.01,23.94,-19.13,5.06,8.35,1.16,-4.93,0.03,0.01,-0.08,,,,7.35,2.95,6.48,0.03,0.03,0.01,,,,8.63,1.26,5.31,0.04,0.01,-0.04,,,,9.75,-0.2,2.84,-0.04,0.01,-0.02,,,,9.4,-2.38,3.19,-0.04,-0.08,-0.14,,,,paper
1.085855,-1.3,9.23,2.87,0.03,0.04,0.03,23.94,-19.13,5.06,8.28,1.2,-4.97,0.05,-0.0,-0.04,,,,7.28,3.04,6.43,-0.0,0.02,0.07,,,,8.55,1.38,5.32,0.0,-0.0,0.01,,,,9.6,-0.11,2.86,-0.04,0.01,0.05,,,,8.74,-2.42,3.1,0.29,0.0,-0.74,,,,paper
1.124675,-1.22,9.27,2.95,0.08,-0.01,-0.01,24.38,-18.13,3.44,8.23,1.3,-4.87,0.01,-0.04,-0.05,,,,7.14,3.08,6.42,0.02,-0.01,0.05,,,,8.43,1.42,5.28,0.01,-0.04,-0.0,,,,9.65,0.02,2.97,-0.06,-0.02,0.02,,,,8.58,-1.61,3.68,0.68,-0.1,-1.48,,,,paper
1.169035,-1.26,9.3,2.87,0.18,-0.07,0.04,24.38,-18.13,3.44,8.32,1.27,-4.89,-0.0,-0.08,0.01,,,,7.18,3.12,6.51,-0.04,-0.06,0.08,,,,8.5,1.46,5.38,-0.04,-0.08,0.05,,,,9.66,-0.07,2.86,-0.09,-0.02,0.08,,,,9.94,-0.38,3.92,0.57,-0.32,-1.57,,,,paper
1.209496,-1.18,9.46,2.91,0.18,-0.07,0.04,24.31,-20.25,3.56,8.18,1.13,-5.12,-0.02,-0.03,-0.02,,,,7.36,2.92,6.28,-0.02,-0.02,0.03,,,,8.59,1.27,5.17,-0.0,-0.03,0.01,,,,9.68,-0.25,2.7,-0.03,0.01,0.04,,,,10.13,0.2,4.0,0.24,-0.26,-1.14,,,,paper
1.254045,-1.18,9.3,2.8,0.17,-0.05,0.02,24.31,-20.25,3.56,8.22,1.2,-5.02,0.04,-0.04,-0.03,,,,7.34,2.94,6.28,0.01,-0.04,0.09,,,,8.62,1.23,5.14,0.03,-0.06,0.07,,,,9.6,-0.21,2.67,0.04,-0.02,0.07,,,,10.22,0.51,3.24,0.09,-0.25,-1.03,,,,paper
1.299821,-1.22,9.07,2.76,0.17,-0.05,0.02,23.88,-20.38,3.19,8.32,1.01,-5.18,0.06,-0.01,-0.02,,,,7.51,2.98,6.49,0.0,-0.01,0.11,,,,8.79,1.29,5.29,0.05,-0.03,0.1,,,,9.98,-0.24,2.73,0.1,-0.02,0.11,,,,8.63,0.38,2.87,0.33,0.28,-1.36,,,,paper
1.33816,-1.22,9.31,2.8,0.28,-0.18,0.05,23.88,-20.38,3.19,8.19,1.19,-5.05,0.05,-0.04,0.02,,,,7.3,3.01,6.34,-0.04,-0.03,0.13,,,,8.55,1.37,5.2,0.01,-0.04,0.13,,,,9.62,-0.05,2.82,0.08,-0.01,0.17,,,,10.14,1.75,3.51,0.46,0.32,-1.32,,,,paper
1.380437,-1.14,9.53,2.76,0.16,-0.12,0.02,23.88,-20.38,3.19,8.3,1.17,-5.01,0.05,-0.0,0.0,,,,7.4,3.0,6.43,-0.03,0.0,0.1,,,,8.7,1.31,5.26,0.01,-0.0,0.1,,,,9.79,-0.19,2.76,0.07,0.05,0.14,,,,9.97,2.25,3.71,0.33,0.25,-0.9,,,,paper
1.426067,-1.07,9.31,2.72,0.09,-0.13,0.04,24.38,-18.75,4.44,8.18,1.16,-5.01,0.05,-0.01,0.0,,,,7.25,2.97,6.32,-0.03,-0.02,0.11,,,,8.51,1.26,5.17,0.01,-0.02,0.09,,,,9.56,-0.19,2.8,0.03,0.04,0.13,,,,9.74,2.38,3.72,0.15,0.18,-0.54,,,,paper
1.470496,-1.03,9.42,2.68,0.04,-0.06,0.0,25.25,-18.5,5.19,8.17,1.08,-5.09,0.02,0.01,-0.05,,,,7.41,2.84,6.28,-0.01,-0.0,0.05,,,,8.62,1.16,5.09,0.03,-0.01,0.03,,,,9.58,-0.33,2.65,0.03,0.04,0.05,,,,9.84,2.5,3.4,-0.05,-0.03,-0.29,,,,paper
1.510344,-1.11,9.41,2.68,0.03,-0.02,0.0,23.31,-20.31,4.88,8.31,0.98,-5.18,0.03,0.03,-0.06,,,,7.6,2.84,6.43,-0.0,0.02,0.05,,,,8.81,1.18,5.25,0.03,0.02,0.04,,,,9.88,-0.27,2.77,0.02,0.05,0.05,,,,9.51,2.53,3.45,-0.02,-0.07,-0.19,,,,paper
1.554684,-1.07,9.38,2.68,0.04,-0.05,0.05,24.38,-18.69,4.81,8.22,1.12,-5.04,0.03,0.03,-0.02,,,,7.35,2.89,6.29,-0.02,0.02,0.07,,,,8.57,1.22,5.15,0.01,0.03,0.05,,,,9.56,-0.24,2.73,0.03,0.06,0.06,,,,9.61,2.61,3.48,-0.12,-0.1,-0.09,,,,paper
1.594306,-1.11,9.27,2.64,0.01,-0.04,0.01,23.56,-21.25,5.19,8.02,1.05,-5.12,0.03,0.0,-0.03,,,,7.31,2.82,6.1,-0.02,0.0,0.05,,,,8.47,1.14,4.99,0.01,0.01,0.04,,,,9.42,-0.24,2.69,0.01,0.03,0.04,,,,9.62,2.63,3.63,-0.28,-0.14,0.09,,,,paper
1.639851,-1.11,9.34,2.68,0.02,0.01,-0.02,23.81,-19.5,4.69,8.1,1.12,-5.04,0.0,0.01,-0.08,,,,7.36,2.85,6.18,0.02,-0.0,0.0,,,,8.54,1.17,5.04,0.04,-0.0,-0.01,,,,9.56,-0.23,2.69,0.03,0.03,-0.03,,,,9.77,2.58,3.64,-0.58,-0.22,0.35,,,,paper
1.685618,-1.11,9.38,2.72,-0.11,0.04,-0.02,23.81,-19.5,4.69,8.32,0.91,-5.32,0.02,0.01,-0.07,,,,7.74,2.8,6.37,0.03,0.01,-0.0,,,,8.98,1.1,5.2,0.04,0.01,-0.03,,,,10.04,-0.23,2.74,0.03,0.03,-0.04,,,,9.52,2.01,2.97,-0.6,-0.19,0.48,,,,paper
1.724456,-1.03,9.57,2.72,-0.04,0.02,-0.0,23.94,-19.13,4.69,8.37,1.07,-5.13,0.05,0.02,-0.03,,,,7.49,2.98,6.46,-0.01,0.02,0.04,,,,8.78,1.25,5.28,0.01,0.02,0.01,,,,9.83,-0.12,2.83,0.0,0.02,0.01,,,,9.62,1.7,2.88,-0.34,-0.06,0.32,,,,paper
1.766271,-1.03,9.41,2.72,-0.07,0.03,0.02,23.94,-19.13,4.69,8.21,0.98,-5.17,0.05,0.04,-0.02,,,,7.54,2.82,6.28,-0.02,0.05,0.05,,,,8.75,1.07,5.06,0.0,0.04,0.02,,,,9.79,-0.24,2.69,-0.01,0.06,0.02,,,,9.5,1.62,3.15,-0.15,0.07,0.19,,,,paper
1.808193,-1.03,9.31,2.68,-0.03,0.03,0.02,23.94,-19.75,6.0,8.05,1.09,-5.02,0.05,0.03,-0.03,,,,7.31,2.85,6.14,0.0,0.04,0.05,,,,8.49,1.16,4.98,0.03,0.02,0.02,,,,9.52,-0.19,2.64,0.01,0.05,0.01,,,,9.54,1.62,3.2,-0.04,0.12,0.07,,,,paper
1.852679,-1.22,9.27,2.68,-0.03,0.03,0.02,24.31,-18.44,3.75,8.03,1.04,-5.18,0.06,0.03,-0.05,,,,7.42,2.86,6.07,0.03,0.03,0.04,,,,8.62,1.18,4.92,0.05,0.01,0.01,,,,9.59,-0.07,2.63,0.04,0.05,-0.01,,,,9.56,1.74,3.28,0.02,0.15,0.0,,,,paper
1.891165,-1.22,9.31,2.68,-0.03,0.04,-0.03,23.63,-19.06,5.75,8.11,1.02,-5.19,0.07,0.01,-0.04,,,,7.51,2.88,6.17,0.04,0.01,0.06,,,,8.73,1.18,5.02,0.06,-0.02,0.03,,,,9.7,-0.09,2.65,0.05,0.04,0.01,,,,9.62,1.75,3.3,0.06,0.15,0.0,,,,paper
1.936158,-1.07,9.38,2.72,-0.05,0.04,-0.03,23.56,-20.06,3.19,8.22,1.03,-5.07,0.07,0.02,-0.05,,,,7.35,2.89,6.27,0.05,0.03,0.05,,,,8.61,1.17,5.07,0.07,0.0,0.01,,,,9.61,-0.13,2.73,0.07,0.04,-0.02,,,,9.57,1.63,3.34,0.16,0.27,-0.04,,,,paper
1.974775,-1.11,9.34,2.8,-0.07,0.04,-0.07,25.13,-18.88,4.88,8.32,0.9,-5.24,0.09,0.01,-0.03,,,,7.6,2.91,6.36,0.05,0.03,0.05,,,,8.84,1.23,5.2,0.08,0.01,0.04,,,,9.83,-0.11,2.73,0.1,0.04,-0.02,,,,9.7,1.77,3.12,0.48,0.51,-0.11,,,,paper
2.019514,-1.3,9.19,2.76,-0.04,0.03,-0.03,25.13,-18.88,4.88,8.21,1.01,-5.13,0.11,-0.01,0.0,,,,7.42,3.02,6.34,0.01,0.03,0.1,,,,8.7,1.32,5.18,0.06,0.03,0.09,,,,9.68,0.1,2.87,0.14,0.16,0.11,,,,9.21,2.1,3.64,0.9,0.65,-0.31,,,,paper
2.062193,-1.34,9.19,2.76,-0.04,0.05,0.0,25.13,-18.88,4.88,8.09,1.01,-5.07,0.04,-0.01,-0.03,,,,7.27,2.97,6.2,-0.03,0.01,0.07,,,,8.5,1.33,5.1,0.01,0.01,0.05,,,,9.45,0.21,2.94,0.04,0.09,0.09,,,,9.2,2.44,4.36,0.78,0.67,-0.16,,,,paper
2.10447,-1.3,9.23,2.72,0.03,0.01,-0.01,24.56,-20.06,5.0,8.1,0.97,-5.11,0.01,-0.01,-0.03,,,,7.36,2.91,6.2,-0.04,-0.0,0.05,,,,8.61,1.23,5.07,-0.02,0.0,0.02,,,,9.55,0.09,2.87,-0.03,0.04,0.06,,,,9.22,2.6,4.4,0.42,0.4,-0.1,,,,paper
2.14833,-1.22,9.49,2.76,0.04,-0.01,-0.01,24.5,-18.25,5.19,8.29,0.96,-5.19,0.01,-0.04,-0.05,,,,7.47,2.95,6.31,-0.02,-0.04,0.04,,,,8.73,1.24,5.17,-0.01,-0.03,0.01,,,,9.73,0.02,2.9,-0.05,-0.0,0.03,,,,9.37,2.66,4.43,0.09,0.13,0.01,,,,paper
2.187022,-1.22,9.31,2.61,0.02,-0.01,-0.01,23.75,-19.94,4.56,8.17,0.73,-5.57,0.03,-0.06,0.01,,,,7.79,2.83,6.15,-0.06,-0.06,0.08,,,,8.98,1.03,4.88,-0.05,-0.04,0.05,,,,9.85,-0.1,2.62,-0.08,-0.01,0.08,,,,9.47,2.66,4.03,-0.07,0.04,0.14,,,,paper
2.233462,-1.53,9.27,2.57,0.1,0.04,0.04,23.75,-19.94,4.56,7.93,1.11,-5.34,0.06,-0.03,0.01,,,,7.58,3.02,5.91,-0.08,-0.05,0.11,,,,8.84,1.23,4.7,-0.05,-0.04,0.09,,,,9.77,0.06,2.42,-0.07,-0.01,0.12,,,,9.21,2.72,3.82,-0.15,0.01,0.27,,,,paper
2.272179,-1.34,9.04,2.57,0.0,0.05,0.03,23.75,-19.56,4.31,7.64,1.04,-5.19,0.04,-0.01,-0.0,,,,7.36,2.85,5.69,-0.07,-0.02,0.1,,,,8.49,1.12,4.53,-0.04,-0.02,0.08,,,,9.37,-0.08,2.34,-0.04,0.03,0.12,,,,9.02,2.26,3.5,-0.06,0.11,0.22,,,,paper
2.311415,-0.95,9.34,2.61,-0.0,0.11,-0.03,23.75,-19.56,4.31,7.73,0.83,-5.15,0.04,-0.01,-0.1,,,,7.46,2.53,5.78,0.02,0.01,0.06,,,,8.62,0.65,4.54,0.05,-0.01,0.03,,,,9.44,-0.63,2.26,0.03,0.04,0.06,,,,9.06,1.84,3.6,0.08,0.17,0.2,,,,paper
2.355836,-0.88,9.34,2.72,-0.14,0.23,-0.04,24.44,-19.56,3.31,8.25,0.68,-5.09,0.06,0.06,-0.22,,,,7.49,2.53,6.27,0.14,0.08,0.03,,,,8.68,0.76,5.12,0.16,0.04,-0.01,,,,9.6,-0.45,2.89,0.13,0.07,-0.01,,,,9.31,1.89,4.38,0.06,0.19,0.17,,,,paper
2.401605,-1.11,9.5,3.06,-0.16,0.19,-0.04,23.56,-18.56,4.0,8.89,0.84,-4.88,0.02,0.12,-0.17,,,,7.5,2.92,6.99,0.1,0.12,-0.01,,,,8.83,1.18,5.74,0.12,0.1,-0.06,,,,9.95,-0.07,3.44,0.09,0.14,-0.03,,,,9.24,1.86,4.52,-0.02,0.25,0.11,,,,paper
2.439814,-1.22,9.41,2.84,-0.22,0.05,0.0,24.38,-20.19,3.94,8.52,0.73,-5.35,0.01,0.14,-0.09,,,,7.79,2.77,6.56,0.04,0.13,0.03,,,,8.94,1.03,5.37,0.06,0.14,-0.05,,,,9.86,-0.13,3.16,0.03,0.17,0.0,,,,9.36,2.06,4.71,-0.01,0.26,0.08,,,,paper
2.485969,-1.18,9.69,3.03,-0.08,0.07,0.02,24.56,-20.06,5.0,8.68,0.99,-5.21,0.06,0.11,-0.1,,,,7.66,3.03,6.71,0.05,0.11,0.05,,,,8.98,1.24,5.54,0.07,0.11,-0.02,,,,10.03,-0.03,3.26,0.04,0.12,0.02,,,,9.31,2.0,4.67,0.03,0.19,0.08,,,,paper
2.523606,-1.41,9.57,3.33,-0.08,0.07,0.02,23.44,-19.31,3.94,9.11,0.95,-5.13,0.03,0.13,-0.01,,,,7.69,3.22,7.17,-0.06,0.12,0.06,,,,9.06,1.63,6.1,-0.03,0.14,0.01,,,,10.21,0.5,3.86,-0.05,0.16,0.07,,,,9.28,2.39,5.38,-0.06,0.15,0.09,,,,paper
2.570784,-1.41,9.27,2.76,0.02,-0.16,0.12,23.44,-19.31,3.94,8.12,1.16,-5.09,0.04,0.06,0.14,,,,7.21,3.05,6.08,-0.18,0.04,0.09,,,,8.44,1.29,4.96,-0.15,0.09,0.05,,,,9.36,0.12,2.93,-0.16,0.11,0.12,,,,8.94,2.03,4.59,-0.2,0.02,0.06,,,,paper
2.609532,-1.18,9.07,2.68,0.01,-0.1,0.08,23.44,-19.31,3.94,8.04,0.87,-5.1,0.01,0.06,0.1,,,,7.57,2.72,6.05,-0.15,0.04,0.07,,,,8.76,0.97,4.85,-0.13,0.09,0.03,,,,9.63,-0.24,2.61,-0.16,0.11,0.11,,,,9.14,1.99,4.04,-0.24,0.0,0.09,,,,paper
2.652366,-1.3,8.84,2.76,0.01,-0.1,0.08,23.06,-19.63,4.94,7.61,1.07,-4.86,-0.0,0.09,0.04,,,,6.86,2.84,5.74,-0.11,0.08,0.04,,,,7.92,1.29,4.73,-0.08,0.11,0.01,,,,8.8,0.17,2.86,-0.1,0.12,0.07,,,,8.56,1.86,4.46,-0.29,-0.0,0.13,,,,paper
2.698059,-1.14,9.19,2.84,0.09,-0.09,-0.03,22.81,-19.56,2.44,7.95,0.98,-4.85,-0.06,-0.04,0.05,,,,7.11,2.78,6.04,-0.1,-0.06,0.0,,,,8.27,1.14,4.98,-0.12,-0.03,-0.04,,,,9.22,-0.06,2.91,-0.17,-0.0,0.03,,,,8.98,1.73,4.41,-0.34,-0.09,0.11,,,,paper
2.745436,-0.84,9.49,2.84,0.0,0.02,-0.01,22.81,-19.56,2.44,8.22,0.51,-5.35,-0.01,-0.02,-0.03,,,,7.83,2.36,6.22,-0.03,-0.03,0.01,,,,8.94,0.57,5.01,-0.04,-0.01,-0.03,,,,9.81,-0.67,2.75,-0.09,0.01,0.02,,,,9.42,1.42,4.2,-0.27,-0.04,0.15,,,,paper
2.782485,-1.03,9.5,3.14,0.0,0.06,0.02,23.69,-19.38,2.88,8.74,0.68,-5.0,0.03,0.01,-0.04,,,,7.57,2.72,6.81,-0.03,0.01,0.04,,,,8.79,1.05,5.67,-0.01,0.02,0.01,,,,9.82,-0.19,3.44,-0.05,0.03,0.05,,,,9.24,1.41,4.8,-0.19,-0.01,0.14,,,,paper
2.82405,-1.26,9.19,3.14,0.01,-0.05,0.04,23.69,-19.38,2.88,8.56,0.88,-4.88,-0.0,0.02,0.05,,,,7.35,2.9,6.65,-0.13,0.01,0.05,,,,8.54,1.29,5.56,-0.1,0.03,0.02,,,,9.57,0.06,3.41,-0.13,0.05,0.08,,,,9.04,1.47,4.75,-0.21,-0.02,0.08,,,,paper
2.869479,-1.3,8.96,2.72,0.05,-0.12,0.04,24.19,-19.5,4.31,7.84,0.91,-5.06,-0.03,-0.01,0.07,,,,7.31,2.68,5.87,-0.14,-0.04,0.04,,,,8.38,1.04,4.81,-0.12,-0.01,0.02,,,,9.27,-0.19,2.69,-0.15,0.01,0.08,,,,8.96,1.4,4.13,-0.17,-0.05,0.01,,,,paper
2.913893,-1.07,9.19,2.68,0.02,-0.01,-0.03,23.69,-19.38,2.88,7.78,0.75,-5.17,-0.02,-0.02,-0.01,,,,7.43,2.49,5.76,-0.05,-0.03,0.01,,,,8.49,0.76,4.66,-0.04,-0.02,-0.02,,,,9.28,-0.43,2.56,-0.08,0.01,0.02,,,,9.05,1.29,4.07,-0.08,-0.02,-0.05,,,,paper
2.953471,-0.99,9.19,2.72,0.06,0.01,-0.04,24.5,-20.44,5.31,8.2,0.52,-5.21,0.0,-0.06,-0.04,,,,7.61,2.43,6.25,-0.0,-0.06,0.03,,,,8.71,0.79,5.16,0.0,-0.05,0.01,,,,9.65,-0.39,3.01,-0.05,-0.02,0.01,,,,9.31,1.31,4.41,-0.05,-0.07,-0.05,,,,paper
2.998567,-1.14,9.27,2.84,0.07,0.01,-0.01,24.0,-19.94,3.56,8.27,0.72,-5.07,-0.0,-0.03,-0.02,,,,7.45,2.67,6.37,-0.05,-0.03,0.03,,,,8.61,1.03,5.32,-0.04,-0.01,-0.0,,,,9.53,-0.2,3.09,-0.08,0.0,0.03,,,,9.18,1.36,4.49,-0.07,-0.05,-0.05,,,,paper
