time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
41.730961,-0.384,0.786,0.485,-0.006,0.891,-0.454,0.615,-0.769,-0.173,0.707,-0.321,-0.63,-0.182,-0.974,-0.131,,,,0.964,0.265,-0.015,0.617,-0.781,-0.094,,,,0.971,0.239,-0.027,0.618,-0.782,-0.082,,,,0.888,0.43,-0.161,0.679,-0.636,0.366,,,,0.706,0.487,0.514,0.934,-0.108,-0.341,,,,none
41.77684,-0.45,0.733,0.51,-0.153,0.967,-0.202,0.619,-0.779,-0.101,0.759,-0.229,-0.61,-0.108,-0.906,-0.41,,,,0.92,0.392,0.018,0.77,-0.613,-0.181,,,,0.921,0.39,0.03,0.73,-0.644,-0.228,,,,0.801,0.579,-0.155,0.851,-0.497,0.17,,,,0.601,0.501,0.622,0.976,0.063,-0.207,,,,none
42.192917,-0.503,0.695,0.513,-0.32,0.817,-0.48,0.678,-0.731,-0.081,0.735,-0.246,-0.632,-0.036,-0.949,-0.312,,,,0.924,0.382,0.001,0.778,-0.623,0.078,,,,0.928,0.373,-0.002,0.739,-0.673,0.022,,,,0.8,0.579,-0.158,0.76,-0.578,0.297,,,,0.532,0.521,0.668,0.929,0.039,-0.368,,,,none
42.193066,-0.515,0.728,0.453,0.747,0.117,-0.654,0.678,-0.731,-0.081,0.704,-0.236,-0.67,0.121,-0.923,0.364,,,,0.921,0.386,-0.052,0.35,-0.662,0.662,,,,0.924,0.378,-0.048,0.394,-0.737,0.549,,,,0.82,0.53,-0.216,0.284,-0.656,0.699,,,,0.578,0.565,0.589,0.627,-0.305,-0.717,,,,none
42.193194,-0.493,0.739,0.46,0.747,0.117,-0.654,0.71,-0.7,-0.073,0.649,-0.244,-0.721,-0.14,-0.652,0.745,,,,0.932,0.341,-0.125,0.034,-0.707,0.707,,,,0.937,0.327,-0.121,0.14,-0.84,0.525,,,,0.853,0.452,-0.26,0.145,-0.8,0.582,,,,0.627,0.598,0.499,0.235,-0.118,-0.965,,,,none
42.193317,-0.515,0.739,0.434,-0.558,-0.301,-0.773,0.71,-0.7,-0.073,0.609,-0.281,-0.741,-0.894,-0.358,0.268,,,,0.944,0.291,-0.158,-0.446,-0.893,0.064,,,,0.946,0.281,-0.163,-0.408,-0.816,-0.408,,,,0.866,0.41,-0.286,-0.239,-0.958,-0.16,,,,0.629,0.614,0.477,0.182,0.152,-0.971,,,,none
42.193438,-0.525,0.724,0.449,-0.446,-0.064,-0.893,0.698,-0.712,-0.081,0.574,-0.301,-0.761,-0.898,-0.408,-0.163,,,,0.941,0.265,-0.209,-0.398,-0.796,-0.455,,,,0.94,0.265,-0.213,-0.27,-0.595,-0.757,,,,0.857,0.401,-0.323,0.176,-0.88,-0.44,,,,0.616,0.627,0.477,0.414,0.221,-0.883,,,,none
42.193566,-0.539,0.718,0.441,-0.259,0.432,-0.864,0.698,-0.712,-0.081,0.585,-0.292,-0.757,-0.389,-0.874,-0.291,,,,0.938,0.284,-0.197,-0.199,-0.896,-0.398,,,,0.938,0.285,-0.197,-0.047,-0.752,-0.658,,,,0.854,0.411,-0.319,0.386,-0.902,-0.193,,,,0.601,0.637,0.484,0.551,0.184,-0.814,,,,none
42.193689,-0.531,0.711,0.461,-0.19,0.381,-0.905,0.698,-0.712,-0.081,0.574,-0.298,-0.762,-0.239,-0.796,-0.557,,,,0.941,0.268,-0.209,-0.131,-0.743,-0.656,,,,0.939,0.275,-0.208,-0.115,-0.577,-0.808,,,,0.851,0.418,-0.318,0.161,-0.913,-0.376,,,,0.59,0.645,0.486,0.566,0.162,-0.808,,,,none
42.195583,-0.533,0.715,0.454,-0.135,0.496,-0.857,0.698,-0.712,-0.081,0.586,-0.29,-0.757,0.112,-0.953,-0.28,,,,0.939,0.28,-0.202,0.151,-0.956,-0.252,,,,0.938,0.276,-0.209,0.222,-0.844,-0.489,,,,0.853,0.413,-0.318,0.362,-0.931,-0.052,,,,0.585,0.65,0.486,0.613,0.058,-0.788,,,,none
42.195717,-0.534,0.712,0.456,-0.1,0.597,-0.796,0.698,-0.712,-0.081,0.605,-0.275,-0.747,0.114,-0.91,-0.398,,,,0.933,0.31,-0.18,0.164,-0.93,-0.328,,,,0.935,0.306,-0.18,0.33,-0.755,-0.566,,,,0.849,0.433,-0.304,0.361,-0.901,-0.24,,,,0.585,0.654,0.479,0.569,0.122,-0.813,,,,none
42.195852,-0.537,0.705,0.463,-0.423,0.544,-0.725,0.731,-0.678,-0.078,0.613,-0.273,-0.741,-0.316,-0.569,-0.759,,,,0.932,0.315,-0.181,0.0,-0.64,-0.768,,,,0.932,0.314,-0.179,0.161,-0.376,-0.913,,,,0.841,0.447,-0.305,0.0,-0.555,-0.832,,,,0.572,0.657,0.491,0.169,0.507,-0.845,,,,none
42.234935,-0.541,0.698,0.468,-0.924,-0.142,-0.355,0.731,-0.678,-0.078,0.6,-0.296,-0.743,-0.389,-0.291,-0.874,,,,0.936,0.302,-0.181,-0.199,-0.398,-0.896,,,,0.936,0.302,-0.184,0.176,-0.176,-0.968,,,,0.849,0.427,-0.311,-0.331,-0.331,-0.883,,,,0.57,0.661,0.488,-0.298,0.596,-0.745,,,,none
42.272803,-0.539,0.704,0.463,-0.912,-0.228,-0.342,0.733,-0.675,-0.085,0.589,-0.278,-0.759,-0.176,0.176,-0.968,,,,0.927,0.316,-0.202,-0.477,0.191,-0.858,,,,0.928,0.312,-0.204,-0.081,0.242,-0.967,,,,0.841,0.43,-0.329,-0.545,0.182,-0.818,,,,0.578,0.669,0.467,-0.582,0.727,-0.364,,,,none
42.703095,-0.546,0.699,0.462,-0.985,-0.123,0.123,0.733,-0.675,-0.085,0.58,-0.27,-0.769,-0.316,0.053,-0.947,,,,0.922,0.316,-0.223,-0.205,0.102,-0.973,,,,0.923,0.314,-0.224,-0.161,0.201,-0.966,,,,0.835,0.429,-0.344,-0.339,0.194,-0.921,,,,0.581,0.675,0.454,-0.183,0.976,-0.122,,,,none
42.703233,-0.547,0.704,0.452,-0.959,0.28,0.04,0.749,-0.659,-0.068,0.577,-0.273,-0.77,-0.223,-0.112,-0.968,,,,0.915,0.341,-0.214,0.037,0.0,-0.999,,,,0.913,0.361,-0.192,-0.053,0.134,-0.99,,,,0.824,0.474,-0.311,-0.207,0.089,-0.974,,,,0.589,0.676,0.443,0.304,0.95,0.076,,,,none
42.703363,-0.546,0.695,0.468,-0.959,0.28,0.04,0.732,-0.675,-0.092,0.581,-0.265,-0.769,-0.206,-0.118,-0.971,,,,0.913,0.353,-0.203,-0.219,0.04,-0.975,,,,0.91,0.369,-0.188,-0.335,0.112,-0.936,,,,0.809,0.505,-0.302,-0.564,0.102,-0.82,,,,0.581,0.678,0.451,0.414,0.853,0.317,,,,none
42.703486,-0.534,0.699,0.476,-0.92,0.381,-0.095,0.726,-0.681,-0.102,0.59,-0.273,-0.76,0.07,-0.209,-0.975,,,,0.918,0.344,-0.199,-0.277,-0.085,-0.957,,,,0.909,0.377,-0.177,-0.409,0.118,-0.905,,,,0.804,0.519,-0.289,-0.639,0.019,-0.769,,,,0.577,0.672,0.463,0.578,0.697,0.425,,,,none
42.703619,-0.545,0.689,0.478,-0.928,0.371,0.0,0.726,-0.681,-0.102,0.57,-0.303,-0.764,0.54,-0.159,-0.826,,,,0.917,0.349,-0.192,-0.301,-0.05,-0.952,,,,0.892,0.427,-0.151,-0.441,0.161,-0.883,,,,0.775,0.587,-0.234,-0.691,0.032,-0.723,,,,0.596,0.682,0.424,0.664,0.62,0.418,,,,none
42.703739,-0.517,0.708,0.481,-0.73,0.682,0.049,0.726,-0.681,-0.102,0.552,-0.301,-0.777,0.848,-0.184,-0.498,,,,0.916,0.317,-0.246,-0.16,-0.08,-0.984,,,,0.894,0.395,-0.21,-0.452,0.148,-0.88,,,,0.794,0.535,-0.288,-0.707,0.023,-0.707,,,,0.597,0.703,0.386,0.797,0.534,0.281,,,,none
42.70386,-0.564,0.682,0.466,-0.774,0.633,-0.0,0.726,-0.681,-0.102,0.52,-0.345,-0.781,0.977,-0.099,-0.189,,,,0.916,0.294,-0.274,0.922,-0.208,-0.327,,,,0.874,0.441,-0.204,-0.341,0.133,-0.931,,,,0.731,0.646,-0.219,-0.699,0.051,-0.714,,,,0.547,0.74,0.392,0.903,0.428,-0.046,,,,none
42.704906,-0.579,0.646,0.497,-0.432,0.802,-0.412,0.728,-0.676,-0.113,0.525,-0.388,-0.757,0.999,-0.005,-0.043,,,,0.914,0.185,-0.361,0.687,-0.416,0.596,,,,0.872,0.454,-0.182,-0.352,0.117,-0.929,,,,0.713,0.677,-0.18,-0.75,0.059,-0.659,,,,0.509,0.785,0.354,0.934,0.292,-0.204,,,,none
42.705031,-0.598,0.652,0.466,-0.492,0.787,-0.374,0.746,-0.656,-0.117,0.541,-0.408,-0.735,0.995,0.003,0.102,,,,0.891,0.208,-0.404,0.607,-0.372,0.702,,,,0.818,0.557,-0.145,-0.483,0.039,-0.875,,,,0.681,0.692,-0.239,-0.763,0.065,-0.643,,,,0.474,0.806,0.354,0.901,0.263,-0.345,,,,none
42.70516,-0.622,0.609,0.493,-0.193,0.56,-0.806,0.746,-0.656,-0.117,0.682,-0.351,-0.641,0.986,-0.007,0.169,,,,0.883,0.352,-0.31,0.713,-0.128,0.689,,,,0.795,0.595,-0.119,-0.336,0.257,-0.906,,,,0.65,0.742,-0.164,-0.791,0.063,-0.609,,,,0.441,0.846,0.3,0.867,0.287,-0.408,,,,none
42.733715,-0.667,0.608,0.431,-0.608,0.228,-0.76,0.774,-0.629,-0.074,0.649,-0.517,-0.558,0.97,-0.081,0.228,,,,0.913,0.357,-0.197,0.741,-0.102,0.663,,,,0.767,0.629,-0.123,-0.351,0.108,-0.93,,,,0.611,0.781,-0.127,-0.718,0.123,-0.685,,,,0.402,0.865,0.3,0.809,0.26,-0.526,,,,none
42.776411,-0.645,0.591,0.485,-0.608,0.228,-0.76,0.776,-0.621,-0.113,0.6,-0.6,-0.529,-0.679,-0.679,-0.277,,,,0.945,0.149,-0.291,-0.0,-0.832,-0.555,,,,0.78,0.616,-0.112,-0.202,0.202,-0.958,,,,0.615,0.781,-0.107,-0.688,0.142,-0.712,,,,0.396,0.879,0.265,0.779,0.221,-0.587,,,,none
43.212631,-0.637,0.603,0.48,0.048,0.775,-0.63,0.786,-0.611,-0.089,0.538,-0.587,-0.605,-0.911,-0.337,-0.236,,,,0.908,0.043,-0.418,-0.498,-0.311,-0.809,,,,0.772,0.617,-0.153,0.025,0.225,-0.974,,,,0.595,0.798,-0.101,-0.641,0.285,-0.712,,,,0.393,0.899,0.193,0.786,0.202,-0.584,,,,none
43.212788,-0.658,0.588,0.471,-0.085,0.854,-0.513,0.774,-0.617,-0.141,0.545,-0.572,-0.613,-0.917,-0.335,-0.217,,,,0.932,0.104,-0.346,-0.576,-0.192,-0.794,,,,0.759,0.643,-0.106,0.523,0.224,-0.822,,,,0.585,0.807,-0.082,0.845,-0.169,0.507,,,,0.378,0.908,0.183,0.704,-0.503,-0.503,,,,none
43.212913,-0.645,0.597,0.476,0.817,0.516,-0.258,0.774,-0.617,-0.141,0.589,-0.469,-0.658,-0.958,-0.154,-0.242,,,,0.9,0.104,-0.423,-0.629,-0.072,-0.774,,,,0.759,0.644,-0.097,0.669,0.526,-0.526,,,,0.566,0.823,-0.057,0.816,-0.408,0.408,,,,0.395,0.906,0.155,-0.241,-0.963,-0.12,,,,none
43.213038,-0.652,0.595,0.47,-0.0,0.447,-0.894,0.792,-0.601,-0.104,0.527,-0.441,-0.727,-0.965,-0.109,-0.238,,,,0.906,0.201,-0.373,-0.606,0.02,-0.795,,,,0.747,0.657,-0.104,0.54,0.79,-0.291,,,,0.582,0.811,-0.068,0.64,0.768,-0.0,,,,0.401,0.901,0.165,-0.846,-0.325,0.423,,,,none
43.213162,-0.639,0.604,0.476,-0.992,0.124,0.0,0.792,-0.601,-0.104,0.523,-0.383,-0.761,-0.946,-0.12,-0.301,,,,0.86,0.365,-0.356,-0.667,-0.024,-0.744,,,,0.715,0.687,-0.129,0.5,0.639,-0.584,,,,0.573,0.813,-0.102,0.66,0.66,-0.36,,,,0.389,0.909,0.151,-0.902,-0.021,0.431,,,,none
43.213301,-0.644,0.593,0.483,-0.983,0.0,-0.182,0.792,-0.601,-0.104,0.526,-0.324,-0.786,-0.913,-0.146,-0.38,,,,0.849,0.321,-0.419,-0.557,0.099,-0.824,,,,0.713,0.691,-0.117,0.449,0.366,-0.815,,,,0.552,0.83,-0.077,0.46,0.431,-0.776,,,,0.385,0.905,0.18,-0.995,0.09,0.036,,,,none
43.21343,-0.644,0.577,0.501,-0.938,-0.166,-0.304,0.792,-0.601,-0.104,0.524,-0.335,-0.783,-0.919,-0.145,-0.367,,,,0.853,0.328,-0.406,-0.457,0.165,-0.874,,,,0.724,0.678,-0.129,0.438,0.105,-0.893,,,,0.547,0.832,-0.089,0.352,0.163,-0.922,,,,0.394,0.897,0.199,-0.985,0.164,-0.062,,,,none
43.214652,-0.644,0.576,0.503,-0.938,-0.166,-0.304,0.805,-0.578,-0.131,0.537,-0.263,-0.801,-0.923,-0.236,-0.304,,,,0.801,0.499,-0.332,-0.392,0.182,-0.902,,,,0.667,0.737,-0.112,0.357,0.0,-0.934,,,,0.526,0.845,-0.098,0.342,0.0,-0.94,,,,0.401,0.893,0.206,-0.987,0.144,-0.072,,,,none
43.214797,-0.647,0.562,0.516,-0.855,0.0,-0.519,0.805,-0.578,-0.131,0.484,-0.177,-0.857,-0.94,-0.227,-0.254,,,,0.765,0.525,-0.374,-0.224,0.209,-0.952,,,,0.628,0.768,-0.125,0.212,-0.032,-0.977,,,,0.497,0.862,-0.099,0.211,0.019,-0.977,,,,0.402,0.892,0.207,-0.959,0.268,-0.089,,,,none
43.21493,-0.671,0.538,0.511,-0.84,0.14,-0.525,0.805,-0.578,-0.131,0.505,-0.077,-0.86,-0.928,-0.209,-0.308,,,,0.657,0.673,-0.339,-0.138,0.142,-0.98,,,,0.565,0.815,-0.125,0.054,0.02,-0.998,,,,0.494,0.863,-0.109,0.0,0.054,-0.999,,,,0.423,0.873,0.242,-0.938,0.343,0.054,,,,none
43.24341,-0.655,0.532,0.537,-0.863,0.263,-0.432,0.812,-0.558,-0.17,0.471,0.005,-0.882,-0.922,-0.177,-0.345,,,,0.702,0.628,-0.336,-0.024,0.052,-0.998,,,,0.621,0.773,-0.128,0.046,0.103,-0.994,,,,0.484,0.871,-0.085,-0.156,0.089,-0.984,,,,0.445,0.859,0.253,-0.756,0.366,0.543,,,,none
43.287637,-0.687,0.525,0.503,-0.75,0.659,0.045,0.815,-0.554,-0.169,0.506,-0.027,-0.862,-0.918,-0.192,-0.346,,,,0.657,0.723,-0.214,-0.012,0.057,-0.998,,,,0.567,0.821,-0.065,-0.061,0.138,-0.989,,,,0.498,0.866,-0.038,-0.476,0.089,-0.875,,,,0.42,0.85,0.319,-0.672,0.18,0.719,,,,none
43.722863,-0.668,0.533,0.519,-0.713,0.627,0.314,0.826,-0.535,-0.177,0.481,0.103,-0.87,-0.894,-0.15,-0.423,,,,0.572,0.789,-0.224,0.025,0.128,-0.991,,,,0.517,0.853,-0.078,-0.154,0.247,-0.957,,,,0.425,0.905,-0.031,-0.618,0.373,-0.692,,,,0.479,0.821,0.311,-0.771,0.144,0.62,,,,none
43.72308,-0.671,0.512,0.536,-0.894,0.305,0.327,0.826,-0.535,-0.177,0.456,0.298,-0.839,-0.892,-0.076,-0.446,,,,0.506,0.834,-0.22,0.013,0.175,-0.984,,,,0.469,0.881,-0.065,-0.205,0.258,-0.944,,,,0.415,0.91,-0.009,-0.661,0.315,-0.682,,,,0.461,0.801,0.381,-0.766,0.159,0.622,,,,none
43.723209,-0.677,0.514,0.526,-0.923,0.198,0.33,0.822,-0.545,-0.165,0.432,0.394,-0.811,-0.855,-0.025,-0.518,,,,0.408,0.886,-0.221,0.018,0.212,-0.977,,,,0.361,0.931,-0.041,-0.251,0.292,-0.923,,,,0.347,0.938,0.019,-0.689,0.397,-0.606,,,,0.451,0.772,0.448,-0.911,0.045,0.411,,,,none
43.723339,-0.683,0.494,0.538,-0.923,0.198,0.33,0.82,-0.541,-0.185,0.422,0.402,-0.812,-0.81,0.019,-0.587,,,,0.368,0.898,-0.242,-0.005,0.229,-0.973,,,,0.351,0.934,-0.06,-0.286,0.31,-0.907,,,,0.359,0.933,-0.021,-0.697,0.312,-0.645,,,,0.51,0.755,0.412,-0.951,0.075,0.299,,,,none
43.723458,-0.676,0.499,0.543,-0.867,0.473,0.158,0.82,-0.548,-0.163,0.44,0.393,-0.807,-0.72,0.092,-0.688,,,,0.417,0.88,-0.228,0.022,0.261,-0.965,,,,0.402,0.911,-0.091,-0.256,0.36,-0.897,,,,0.429,0.903,-0.014,-0.744,0.341,-0.574,,,,0.512,0.732,0.449,-0.987,-0.15,0.062,,,,none
43.72359,-0.683,0.512,0.521,-0.188,0.878,0.439,0.82,-0.548,-0.163,0.37,0.56,-0.741,-0.668,0.095,-0.738,,,,0.272,0.924,-0.269,0.055,0.277,-0.959,,,,0.281,0.957,-0.068,-0.252,0.359,-0.899,,,,0.33,0.944,0.021,-0.856,0.269,-0.44,,,,0.533,0.715,0.453,-0.945,-0.325,0.031,,,,none
43.723712,-0.681,0.504,0.531,0.124,0.99,0.062,0.816,-0.566,-0.119,0.376,0.517,-0.769,-0.508,0.161,-0.846,,,,0.284,0.918,-0.277,0.141,0.412,-0.9,,,,0.29,0.955,-0.066,-0.116,0.482,-0.868,,,,0.329,0.944,0.024,-0.709,0.203,-0.675,,,,0.525,0.717,0.459,-0.883,-0.395,-0.255,,,,none
43.724866,-0.68,0.504,0.533,0.197,0.935,-0.295,0.808,-0.566,-0.163,0.303,0.466,-0.831,0.661,-0.323,-0.677,,,,0.303,0.888,-0.345,0.756,0.363,-0.544,,,,0.216,0.973,-0.08,0.49,0.054,-0.87,,,,0.204,0.975,0.085,-0.497,-0.348,-0.795,,,,0.496,0.692,0.525,-0.583,-0.74,-0.336,,,,none
43.725011,-0.688,0.513,0.514,0.979,0.113,-0.169,0.83,-0.543,-0.128,0.339,0.566,-0.752,0.946,-0.313,0.082,,,,0.241,0.929,-0.28,0.498,-0.184,0.848,,,,0.246,0.969,-0.025,0.614,-0.647,0.453,,,,0.251,0.963,0.1,-0.361,-0.488,-0.795,,,,0.531,0.699,0.479,-0.63,-0.709,-0.315,,,,none
43.725131,-0.685,0.53,0.5,0.957,0.141,-0.253,0.812,-0.568,-0.136,0.358,0.484,-0.798,0.955,-0.132,0.265,,,,0.437,0.858,-0.269,0.191,-0.11,0.975,,,,0.315,0.946,-0.075,0.538,-0.404,0.74,,,,0.132,0.984,0.121,-0.327,-0.136,-0.935,,,,0.513,0.687,0.515,-0.749,-0.584,-0.314,,,,none
43.746224,-0.701,0.501,0.507,0.991,-0.037,-0.128,0.812,-0.568,-0.136,0.216,0.668,-0.713,0.942,-0.199,0.269,,,,0.411,0.858,-0.309,0.049,-0.061,0.997,,,,0.544,0.828,-0.134,0.334,-0.148,0.931,,,,0.145,0.989,0.04,-0.103,-0.135,-0.985,,,,0.535,0.681,0.499,-0.769,-0.598,-0.224,,,,none
43.792054,-0.686,0.531,0.497,0.991,0.076,-0.114,0.827,-0.551,-0.11,0.254,0.621,-0.741,0.947,-0.194,0.255,,,,0.454,0.851,-0.263,0.014,0.044,0.999,,,,0.629,0.75,-0.204,0.198,-0.151,0.968,,,,0.301,0.953,0.013,0.277,-0.304,-0.912,,,,0.557,0.677,0.481,-0.846,-0.512,-0.146,,,,none
44.232798,-0.675,0.562,0.478,0.983,0.101,-0.151,0.827,-0.551,-0.11,0.273,0.533,-0.801,0.967,0.1,0.233,,,,0.403,0.866,-0.295,0.061,0.083,0.995,,,,0.59,0.744,-0.314,0.327,-0.314,0.891,,,,0.341,0.939,-0.046,0.776,-0.546,-0.316,,,,0.601,0.668,0.44,-0.885,-0.442,-0.147,,,,none
44.232936,-0.646,0.574,0.504,0.344,0.903,0.258,0.815,-0.575,-0.074,0.366,0.401,-0.84,0.935,0.355,0.016,,,,0.281,0.914,-0.292,0.223,0.079,0.972,,,,0.362,0.929,-0.071,0.484,-0.385,0.786,,,,0.774,0.597,-0.212,0.475,0.181,0.861,,,,0.661,0.668,0.342,-0.441,-0.882,0.165,,,,none
44.233071,-0.674,0.586,0.45,-0.76,0.627,0.169,0.815,-0.575,-0.074,0.4,0.309,-0.863,0.934,0.147,0.325,,,,0.516,0.803,-0.297,0.507,0.092,0.857,,,,0.403,0.915,-0.026,0.823,-0.189,0.536,,,,0.663,0.699,-0.267,0.336,0.195,0.922,,,,0.646,0.675,0.357,0.734,0.542,0.409,,,,none
44.233198,-0.711,0.542,0.448,-0.747,0.567,0.348,0.825,-0.555,-0.108,0.583,0.451,-0.676,0.852,0.319,0.415,,,,0.325,0.946,0.019,0.44,0.518,0.733,,,,0.532,0.846,0.032,0.538,0.7,-0.47,,,,0.138,0.945,-0.298,0.561,0.013,0.827,,,,0.629,0.771,0.1,0.739,0.656,-0.153,,,,none
44.233332,-0.58,0.63,0.517,-0.985,-0.075,0.158,0.806,-0.572,-0.155,0.38,0.467,-0.799,0.53,0.735,0.423,,,,0.604,0.658,-0.45,0.444,0.835,-0.325,,,,0.622,0.681,-0.385,0.343,0.586,-0.734,,,,0.095,0.992,0.082,0.888,0.072,0.455,,,,0.32,0.943,-0.091,0.875,0.417,-0.247,,,,none
44.233462,-0.86,0.35,0.371,-0.936,0.045,-0.349,0.806,-0.572,-0.155,0.411,0.252,-0.876,0.152,0.963,-0.224,,,,0.81,0.49,-0.322,0.661,0.573,-0.485,,,,0.761,0.532,-0.371,0.75,0.381,-0.541,,,,0.509,0.854,-0.106,0.975,0.214,0.065,,,,0.067,0.905,0.42,0.809,0.373,-0.454,,,,none
44.233596,-0.788,0.24,0.567,-0.937,-0.143,-0.318,0.843,-0.476,-0.251,0.419,0.358,-0.834,-0.474,0.685,-0.554,,,,0.659,0.655,-0.369,0.673,0.732,-0.106,,,,0.702,0.592,-0.396,0.912,0.056,0.405,,,,0.496,0.832,-0.248,0.93,0.364,0.052,,,,0.08,0.9,0.428,0.66,0.354,-0.662,,,,none
44.234671,-0.76,0.322,0.565,-0.797,-0.505,-0.332,0.843,-0.476,-0.251,0.587,0.391,-0.709,-0.517,0.503,-0.692,,,,0.476,0.838,-0.267,0.161,0.562,-0.812,,,,0.649,0.706,-0.284,0.845,0.052,0.532,,,,0.549,0.758,-0.352,0.981,0.043,0.192,,,,0.03,0.967,0.253,0.443,0.271,-0.854,,,,none
44.234801,-0.762,0.254,0.595,-0.824,-0.527,-0.209,0.833,-0.426,-0.353,0.661,0.254,-0.706,-0.708,0.492,-0.508,,,,0.442,0.884,-0.151,-0.337,0.281,-0.899,,,,0.422,0.904,0.062,-0.515,0.644,-0.566,,,,0.58,0.778,-0.24,0.922,0.199,0.334,,,,0.03,0.984,0.178,0.248,0.06,-0.967,,,,none
44.234934,-0.666,0.233,0.709,-0.26,-0.964,-0.056,0.819,-0.391,-0.419,0.158,0.121,-0.98,-0.981,-0.01,-0.194,,,,0.433,0.879,-0.199,-0.625,0.037,-0.78,,,,0.464,0.875,-0.136,-0.67,0.408,-0.62,,,,0.493,0.853,-0.173,-0.23,0.972,0.041,,,,-0.008,0.998,0.064,0.063,-0.115,-0.991,,,,none
44.245381,-0.681,0.194,0.706,-0.171,-0.984,-0.052,0.811,-0.418,-0.41,0.43,0.4,-0.81,-0.705,-0.474,-0.527,,,,0.411,0.848,-0.335,-0.507,0.069,-0.859,,,,0.493,0.844,-0.213,-0.6,0.345,-0.722,,,,0.307,0.947,0.096,-0.848,0.254,-0.466,,,,-0.05,0.996,0.079,-0.16,-0.662,-0.732,,,,none
44.290488,-0.606,0.322,0.727,0.973,-0.228,-0.024,0.804,-0.42,-0.42,0.555,0.628,-0.545,-0.184,-0.642,-0.744,,,,0.467,0.809,-0.357,-0.36,0.039,-0.932,,,,0.509,0.784,-0.354,-0.507,0.251,-0.825,,,,0.49,0.791,-0.367,-0.872,0.256,-0.417,,,,-0.045,0.999,-0.028,-0.355,-0.806,0.473,,,,none
44.742862,-0.636,0.305,0.709,0.875,0.477,0.08,0.804,-0.42,-0.42,0.465,0.67,-0.579,0.25,-0.642,-0.725,,,,0.455,0.829,-0.325,0.004,0.015,-1.0,,,,0.497,0.814,-0.301,-0.241,0.19,-0.952,,,,0.47,0.801,-0.371,-0.818,0.197,-0.54,,,,0.051,0.986,0.158,-0.445,-0.298,0.844,,,,none
44.743033,-0.665,0.289,0.689,0.754,0.588,0.294,0.822,-0.459,-0.338,0.417,0.664,-0.62,0.659,-0.711,-0.246,,,,0.404,0.894,-0.194,0.266,-0.104,-0.959,,,,0.469,0.877,-0.101,-0.019,-0.014,-1.0,,,,0.572,0.768,-0.287,-0.809,0.095,-0.58,,,,-0.041,0.986,0.159,-0.529,-0.216,0.821,,,,none
44.743179,-0.645,0.418,0.64,0.754,0.588,0.294,0.795,-0.488,-0.36,0.359,0.686,-0.633,0.83,-0.556,-0.041,,,,0.241,0.945,-0.222,0.606,-0.318,-0.729,,,,0.315,0.948,-0.035,0.16,-0.191,-0.969,,,,0.448,0.892,-0.057,-0.692,-0.012,-0.722,,,,0.098,0.979,0.176,-0.59,-0.15,0.794,,,,none
44.743308,-0.687,0.352,0.636,0.726,0.607,0.325,0.795,-0.488,-0.36,0.389,0.599,-0.7,0.892,-0.431,0.134,,,,0.366,0.913,-0.177,0.836,-0.435,0.334,,,,0.345,0.931,-0.115,0.723,-0.66,-0.203,,,,0.333,0.943,-0.013,-0.42,-0.232,-0.877,,,,0.162,0.927,0.338,-0.665,-0.176,0.726,,,,none
44.743429,-0.698,0.417,0.581,0.806,0.426,0.411,0.814,-0.514,-0.27,0.332,0.61,-0.719,0.913,-0.383,0.138,,,,0.371,0.877,-0.304,0.467,-0.33,0.82,,,,0.283,0.952,-0.115,0.687,-0.514,0.514,,,,0.248,0.968,0.033,-0.213,-0.264,-0.941,,,,0.18,0.903,0.391,-0.716,-0.223,0.661,,,,none
44.743555,-0.67,0.472,0.573,0.98,0.117,0.162,0.814,-0.514,-0.27,0.329,0.481,-0.813,0.963,-0.226,0.149,,,,0.39,0.898,-0.203,0.24,-0.244,0.94,,,,0.43,0.889,-0.156,0.606,-0.32,0.729,,,,0.279,0.96,0.0,0.103,-0.315,-0.944,,,,0.284,0.881,0.379,-0.804,-0.284,0.523,,,,none
44.743684,-0.669,0.494,0.555,0.942,0.288,-0.17,0.814,-0.514,-0.27,0.306,0.518,-0.799,0.978,-0.136,0.16,,,,0.378,0.898,-0.224,0.204,-0.072,0.976,,,,0.433,0.889,-0.148,0.451,-0.195,0.871,,,,0.336,0.942,-0.02,0.521,-0.552,-0.651,,,,0.457,0.812,0.363,-0.806,-0.338,0.485,,,,none
