0.003349,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
41.945444,0.788,-0.099,-0.608,2516.37,-151.632,35.698,167.971,-0.508,-0.139,0.850,-0.991,-0.065,-0.113,2469.10,237.912,33.124,26.186,0.918,-0.194,0.345,-0.646,-0.687,-0.334,2133.89,177.595,163.047,92.322,0.700,0.272,0.660,-0.987,0.163,-0.007,2550.22,216.090,20.143,-3.357,0.519,-0.374,0.769,0.508,-0.170,0.844,12.458,-83.267,114.840,-235.924,0.617,0.426,0.662,10.748,-91.313,-89.389,-232.092,none
41.966310,0.698,0.095,-0.710,2543.67,-170.768,38.048,200.200,-0.609,-0.153,0.778,-0.966,0.173,-0.193,2360.68,257.048,29.655,17.122,0.909,-0.194,0.370,-0.356,-0.536,-0.765,2109.07,200.759,155.885,83.594,0.726,0.279,0.628,-0.997,0.073,0.020,2473.14,234.667,32.229,-20.031,0.482,-0.345,0.805,0.593,-0.318,0.740,12.099,-77.237,146.855,-230.305,0.704,0.241,0.668,10.650,-69.725,-55.802,-243.114,none
41.989380,0.579,0.166,-0.798,2456.22,-135.518,62.555,206.131,-0.587,-0.201,0.784,-0.982,0.090,-0.164,2352.75,259.957,15.107,-15.667,0.897,-0.157,0.413,-0.576,-0.696,-0.429,2258.62,215.531,120.970,67.143,0.656,0.335,0.676,-0.991,0.127,0.044,2499.71,235.786,37.153,-40.398,0.472,-0.334,0.816,0.458,-0.105,0.883,11.497,-79.985,164.611,-245.237,0.510,0.489,0.707,10.020,-63.252,-57.420,-258.595,none
42.012710,0.742,-0.105,-0.663,2381.35,-142.344,76.432,212.509,-0.691,-0.172,0.702,-0.990,-0.131,0.049,2511.55,281.107,19.807,-21.710,0.892,-0.143,0.429,-0.704,-0.710,-0.027,2794.81,231.869,129.811,68.486,0.675,0.358,0.645,-0.992,0.122,0.020,2516.42,271.148,40.846,-43.196,0.452,-0.298,0.841,0.516,-0.145,0.844,11.776,-96.366,172.443,-273.237,0.448,0.561,0.696,10.393,-74.992,-76.641,-283.740,none
42.031888,0.807,-0.192,-0.559,2471.16,-171.216,81.803,228.176,-0.709,-0.210,0.673,-0.980,-0.176,0.095,2527.19,307.965,32.788,-11.191,0.897,-0.107,0.429,-0.671,-0.740,-0.048,2772.10,249.662,159.130,83.258,0.651,0.375,0.659,-0.997,0.072,0.016,2512.86,292.634,43.531,-35.810,0.440,-0.260,0.860,0.555,-0.304,0.774,11.611,-108.687,175.084,-277.618,0.609,0.350,0.712,10.448,-83.924,-81.389,-289.313,none
42.451443,0.632,0.159,-0.758,2560.29,-189.121,77.215,243.507,-0.771,-0.167,0.614,-0.936,-0.291,-0.200,2375.89,308.860,39.055,-12.198,0.879,-0.069,0.471,-0.396,-0.797,-0.456,2465.65,254.474,143.911,61.548,0.622,0.418,0.662,-0.992,-0.123,0.004,2515.20,287.822,50.917,-35.922,0.419,-0.249,0.873,0.606,-0.515,0.606,11.688,-95.832,167.114,-246.992,0.663,0.189,0.725,10.525,-62.947,-61.099,-254.427,none
42.452540,0.608,0.150,-0.779,2453.16,-142.120,84.377,200.759,-0.807,-0.168,0.566,-0.930,-0.312,-0.191,2428.97,275.288,23.165,-19.807,0.880,-0.035,0.474,-0.414,-0.829,-0.375,2759.47,229.407,128.244,43.308,0.623,0.468,0.627,-0.989,-0.140,-0.045,2571.82,268.798,47.224,-38.719,0.408,-0.215,0.887,0.503,-0.378,0.777,10.919,-72.153,157.344,-210.733,0.489,0.408,0.771,9.945,-47.130,-52.275,-226.290,none
42.452675,0.759,-0.115,-0.640,2495.51,-128.468,90.196,173.342,-0.891,-0.147,0.430,-0.940,-0.342,0.010,2625.13,242.500,22.045,-28.088,0.873,0.004,0.487,-0.541,-0.804,-0.245,2747.10,204.116,117.501,37.041,0.585,0.512,0.628,-0.993,-0.095,-0.069,2524.63,251.117,45.769,-36.705,0.406,-0.191,0.894,0.394,-0.249,0.884,11.104,-71.221,147.847,-202.183,0.401,0.547,0.735,10.441,-52.870,-59.878,-217.221,none
42.452781,0.850,-0.153,-0.504,2781.14,-135.742,73.746,168.866,-0.908,-0.090,0.408,-0.901,-0.425,-0.092,2618.97,225.714,24.060,-12.645,0.863,0.030,0.504,-0.601,-0.788,-0.135,2668.49,198.073,122.537,35.027,0.571,0.561,0.600,-0.990,-0.111,-0.087,2450.45,234.107,43.419,-26.410,0.402,-0.163,0.901,0.409,-0.288,0.866,11.151,-79.496,139.954,-193.405,0.457,0.517,0.723,10.730,-68.321,-62.031,-208.397,none
42.453145,0.773,0.010,-0.634,2613.57,-133.280,50.470,165.621,-0.957,-0.068,0.282,-0.883,-0.423,-0.203,2538.13,211.950,27.081,-5.819,0.881,0.054,0.469,-0.293,-0.783,-0.548,2696.13,176.028,118.732,30.438,0.576,0.564,0.592,-0.970,-0.224,-0.095,2472.49,205.907,39.727,-14.883,0.391,-0.139,0.910,0.453,-0.464,0.761,11.109,-80.947,124.489,-169.176,0.582,0.250,0.774,9.931,-61.450,-47.313,-169.099,none
42.453299,0.690,0.040,-0.723,2346.57,-106.646,44.315,142.904,-0.961,-0.009,0.278,-0.931,-0.356,-0.087,2631.84,175.245,12.981,-12.422,0.868,0.074,0.491,-0.463,-0.847,-0.261,2806.41,167.075,96.351,22.717,0.556,0.589,0.586,-0.981,-0.157,-0.113,2593.12,172.894,34.803,-19.472,0.382,-0.119,0.916,0.412,-0.528,0.743,10.369,-62.214,113.588,-138.260,0.481,0.271,0.834,8.915,-31.527,-36.504,-134.611,none
42.453410,0.712,-0.011,-0.702,2149.78,-78.782,54.162,100.268,-0.975,0.004,0.222,-0.939,-0.342,-0.035,2648.52,139.211,17.569,-18.688,0.867,0.096,0.489,-0.439,-0.804,-0.402,2651.43,133.616,91.651,13.429,0.527,0.608,0.593,-0.977,-0.176,-0.120,2603.48,153.423,32.341,-18.912,0.385,-0.104,0.917,0.342,-0.455,0.822,10.087,-49.206,99.359,-119.588,0.452,0.330,0.829,9.111,-12.809,-37.466,-107.023,none
42.453514,0.762,-0.076,-0.643,2499.40,-70.277,69.829,64.458,-0.982,-0.007,0.189,-0.891,-0.433,-0.139,2638.44,110.787,18.129,-27.081,0.871,0.124,0.476,-0.368,-0.775,-0.514,2761.42,96.351,57.631,-9.288,0.543,0.639,0.544,-0.962,-0.210,-0.177,2544.90,115.263,29.431,-12.086,0.388,-0.099,0.917,0.430,-0.485,0.762,10.889,-46.046,78.427,-81.481,0.473,0.508,0.720,11.364,-18.244,-30.779,-66.412,none
42.453627,0.860,0.038,-0.509,3023.49,-37.153,30.774,30.326,-0.989,0.030,0.148,-0.800,-0.523,-0.293,2764.56,72.963,13.876,-25.515,0.853,0.134,0.504,-0.405,-0.836,-0.370,3040.19,65.129,29.543,-8.617,0.523,0.669,0.528,-0.961,-0.142,-0.238,2383.38,64.122,19.472,-4.588,0.380,-0.076,0.922,0.368,-0.341,0.865,11.554,-44.015,55.435,-37.924,0.512,0.510,0.692,11.264,-37.328,-10.305,-32.229,none
42.453748,0.828,0.099,-0.551,2736.75,-13.317,-3.357,26.634,-0.993,0.047,0.112,-0.900,-0.309,-0.309,2524.11,39.727,3.581,-15.443,0.857,0.156,0.491,-0.468,-0.822,-0.324,2651.81,48.008,16.786,2.126,0.517,0.652,0.554,-0.968,-0.112,-0.223,2506.01,50.805,-2.798,-5.483,0.383,-0.067,0.921,0.297,-0.378,0.877,11.297,-54.305,58.977,-28.626,0.425,0.488,0.763,10.358,-43.511,3.237,-34.015,none
42.453854,0.787,-0.106,-0.608,2629.79,-0.448,-5.595,36.929,-0.979,0.000,0.202,-0.986,-0.151,-0.072,2502.19,42.524,-1.343,-23.500,0.849,0.165,0.501,-0.685,-0.725,-0.068,2397.29,54.610,12.757,0.000,0.508,0.684,0.525,-0.988,-0.066,-0.142,2616.16,31.446,-2.238,-12.981,0.368,-0.063,0.928,0.151,-0.318,0.936,10.628,-52.779,66.382,-45.863,0.248,0.515,0.821,9.552,-45.282,-4.198,-49.435,none
