0.003437,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
1.010703,0.396,-0.171,-0.902,2432.96,-0.112,6.491,-3.917,-0.153,0.874,0.462,0.471,-0.288,-0.834,2435.38,-0.560,2.014,-2.462,-0.189,0.788,0.586,0.225,-0.437,-0.871,2490.80,-0.560,-2.014,0.895,-0.489,0.394,0.778,-0.251,0.370,-0.895,2509.60,-1.790,0.336,-0.224,0.203,0.417,0.886,0.245,0.141,0.959,10.973,5.771,1.130,-0.916,0.679,0.312,0.665,10.112,-5.389,-4.992,-0.626,none
1.010815,0.396,-0.182,-0.900,2558.34,0.000,9.288,-4.364,-0.166,0.870,0.464,0.469,-0.287,-0.835,2442.89,-1.007,4.812,-3.133,-0.202,0.762,0.616,0.219,-0.430,-0.876,2465.93,-1.119,-1.231,2.014,-0.491,0.419,0.764,-0.254,0.373,-0.892,2515.84,0.112,-0.224,0.224,0.207,0.408,0.889,0.243,0.138,0.960,10.978,5.603,2.290,-1.618,0.683,0.311,0.661,10.147,-6.336,-2.870,-0.931,none
1.010924,0.392,-0.169,-0.904,2580.31,0.448,7.274,-2.126,-0.179,0.852,0.491,0.473,-0.286,-0.833,2627.41,-0.336,7.274,-2.910,-0.206,0.785,0.584,0.230,-0.420,-0.878,2526.65,-0.112,0.671,2.014,-0.510,0.373,0.775,-0.252,0.355,-0.900,2503.54,1.455,-0.448,-0.112,0.206,0.414,0.887,0.235,0.141,0.962,10.990,5.344,-0.626,-2.397,0.678,0.315,0.664,10.199,-7.649,-0.870,-0.901,none
1.011048,0.406,-0.154,-0.901,2589.57,-0.336,4.252,-2.350,-0.160,0.864,0.478,0.487,-0.246,-0.838,2655.81,-1.119,0.112,2.350,-0.207,0.795,0.570,0.252,-0.387,-0.887,2687.89,1.679,-2.686,-2.798,-0.501,0.368,0.783,-0.243,0.356,-0.902,2551.99,-3.021,-0.112,-1.790,0.202,0.416,0.887,0.169,0.117,0.979,11.161,5.557,-12.733,-8.122,0.692,0.287,0.662,10.607,-10.885,1.847,-3.603,none
1.011172,0.400,-0.120,-0.909,2749.23,-14.548,4.588,-8.841,-0.154,0.867,0.475,0.474,-0.252,-0.844,2626.95,-2.574,-0.448,2.238,-0.206,0.784,0.585,0.267,-0.362,-0.893,2978.57,0.448,-20.814,-7.610,-0.500,0.384,0.776,-0.270,0.379,-0.885,2656.97,-16.226,-2.126,-7.274,0.207,0.407,0.890,0.100,0.104,0.990,11.670,-6.672,-45.985,-25.282,0.727,0.272,0.630,13.130,-25.221,-41.725,6.519,none
1.011263,0.428,-0.114,-0.897,3486.59,-55.953,-3.245,-15.107,-0.159,0.869,0.469,0.561,-0.197,-0.804,3613.49,-17.345,0.560,15.331,-0.195,0.780,0.594,0.326,-0.302,-0.896,3252.28,3.133,-55.170,-29.319,-0.483,0.397,0.780,-0.217,0.347,-0.912,3126.05,-52.820,-9.960,-22.717,0.215,0.396,0.893,-0.272,0.237,0.933,16.134,-48.718,-78.855,-107.542,0.768,0.324,0.552,19.798,-69.252,-113.557,82.000,none
1.012205,0.501,-0.046,-0.864,5192.32,-111.682,-84.265,-7.274,-0.163,0.841,0.516,0.585,-0.135,-0.800,5346.23,-58.974,-21.822,4.252,-0.180,0.772,0.609,0.378,-0.400,-0.835,3948.76,34.243,-78.782,-45.546,-0.486,0.371,0.791,-0.028,0.399,-0.916,4214.49,-149.059,-34.243,-47.896,0.205,0.376,0.903,0.339,0.246,0.908,21.136,-95.618,-236.901,-169.588,0.719,0.378,0.583,24.087,-47.573,-110.305,182.275,none
1.012316,0.537,-0.050,-0.842,6983.35,-86.391,-137.868,-35.362,-0.141,0.811,0.567,0.592,-0.277,-0.756,7445.09,-43.867,-90.196,-1.902,-0.174,0.771,0.613,0.337,-0.286,-0.897,5350.03,55.617,-100.156,-22.493,-0.494,0.365,0.789,-0.000,0.526,-0.850,4912.18,-165.956,-86.167,-85.832,0.205,0.301,0.931,0.593,0.219,0.775,35.272,-109.679,-211.084,-17.099,0.479,0.409,0.777,31.479,-112.214,-100.412,180.595,none
1.012404,0.547,-0.131,-0.827,8456.70,-73.075,-221.685,-29.991,-0.118,0.798,0.590,0.645,-0.214,-0.734,8301.27,-31.222,-259.510,90.979,-0.143,0.769,0.623,0.311,-0.350,-0.884,5775.00,117.053,-126.565,41.405,-0.461,0.375,0.805,0.060,0.598,-0.799,5485.60,-104.184,-145.813,-133.392,0.200,0.192,0.961,0.292,0.295,0.910,31.391,-190.336,-133.802,124.015,0.703,0.393,0.593,31.893,-192.718,-81.985,210.748,none
1.013160,0.568,-0.072,-0.820,7856.14,-31.334,-295.431,-12.757,-0.062,0.786,0.615,0.655,-0.086,-0.751,6884.85,-14.995,-304.272,102.953,-0.084,0.781,0.619,0.336,-0.361,-0.870,5468.46,135.854,-157.228,125.670,-0.457,0.439,0.773,-0.058,0.633,-0.772,5091.96,-29.879,-191.023,-172.671,0.181,0.060,0.982,0.343,0.331,0.879,23.733,-261.985,-134.183,143.405,0.677,0.446,0.586,23.691,-233.924,-32.168,281.878,none
1.013274,0.575,0.006,-0.818,5356.83,25.067,-355.189,-11.302,0.000,0.741,0.671,0.637,-0.067,-0.768,4941.17,43.755,-383.949,99.484,0.025,0.734,0.679,0.295,-0.420,-0.858,5119.87,147.380,-194.940,163.494,-0.408,0.493,0.769,-0.218,0.649,-0.729,4102.69,4.924,-195.947,-190.688,0.145,-0.050,0.988,0.324,0.312,0.893,16.249,-260.137,-115.588,155.023,0.636,0.459,0.620,15.465,-256.595,-37.069,278.092,none
1.013368,0.587,-0.134,-0.799,3829.57,52.148,-392.566,22.157,0.059,0.707,0.705,0.604,-0.195,-0.773,3795.20,55.393,-390.216,115.599,0.092,0.726,0.681,0.167,-0.384,-0.908,3523.33,123.432,-198.857,173.006,-0.347,0.565,0.749,-0.334,0.597,-0.730,4002.33,82.586,-206.242,-186.435,0.109,-0.129,0.986,0.407,0.222,0.886,14.459,-254.107,-121.878,138.504,0.741,0.363,0.565,13.093,-261.313,-54.458,264.748,none
1.013460,0.495,-0.059,-0.867,2577.71,23.612,-368.618,34.467,0.127,0.642,0.756,0.507,-0.192,-0.841,2379.07,32.341,-352.951,110.115,0.184,0.713,0.677,0.178,-0.446,-0.877,3692.36,136.301,-178.714,174.014,-0.302,0.605,0.737,-0.446,0.465,-0.765,3151.86,134.623,-227.616,-172.559,0.078,-0.133,0.988,0.511,0.142,0.848,12.568,-253.237,-125.359,141.710,0.890,0.265,0.371,9.776,-240.885,-59.664,257.084,none
1.015003,0.394,0.227,-0.891,2046.75,6.602,-339.187,28.984,0.195,0.635,0.747,0.359,0.074,-0.930,2044.37,27.193,-309.643,82.251,0.213,0.692,0.690,0.172,-0.423,-0.890,2856.52,101.722,-192.478,188.002,-0.218,0.675,0.705,-0.513,0.447,-0.733,2755.65,67.367,-223.700,-167.859,0.045,-0.119,0.992,0.562,0.074,0.824,9.988,-247.466,-121.114,152.672,0.924,0.183,0.336,8.339,-213.267,-58.305,255.176,none
1.015148,0.375,0.147,-0.915,2098.31,4.252,-320.274,8.952,0.242,0.614,0.751,0.353,0.102,-0.930,1971.54,32.900,-300.243,55.841,0.270,0.704,0.658,0.107,-0.449,-0.887,1749.26,92.434,-192.366,189.121,-0.124,0.723,0.679,-0.616,0.459,-0.640,1976.92,27.976,-203.221,-170.768,0.027,-0.113,0.993,0.526,-0.002,0.851,8.452,-241.160,-126.183,162.504,0.944,0.140,0.298,7.532,-196.397,-56.305,265.008,none
1.015261,0.340,0.567,-0.750,1304.72,5.148,-322.401,-9.064,0.299,0.622,0.724,0.372,0.161,-0.914,1364.36,46.553,-302.705,35.586,0.319,0.690,0.650,-0.030,-0.611,-0.791,1268.10,100.268,-183.414,190.240,-0.035,0.768,0.639,-0.679,0.361,-0.640,1622.30,62.108,-217.321,-183.526,0.004,-0.099,0.995,0.588,-0.055,0.807,7.164,-240.137,-117.359,185.328,0.992,0.106,0.073,5.611,-171.389,-30.031,282.489,none
